CIWS Data Logger Output File
DataloggerName: 0003
SiteName: Site 0003
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-08-20 12:35:41.693572,1,10380484608,10.7524926686,0,0,0,0
2018-08-20 12:35:45.716622,2,10380484608,10.7032258065,0,0,0,0
2018-08-20 12:35:49.737532,3,10380480512,10.7524926686,0,0,0,0
2018-08-20 12:35:53.753299,4,10380480512,10.7401759531,1,0,0,0
2018-08-20 12:35:57.763622,5,10380480512,10.6909090909,0,0,0,0
2018-08-20 12:36:01.781170,6,10380480512,10.7524926686,0,0,0,0
2018-08-20 12:36:05.801425,7,10380480512,10.7524926686,0,0,0,0
2018-08-20 12:36:09.823004,8,10380480512,10.7524926686,0,0,0,0
2018-08-20 12:36:13.841555,9,10380480512,10.715542522,1,0,0,0
2018-08-20 12:36:17.851237,10,10380476416,10.6909090909,0,0,0,0
2018-08-20 12:36:21.861929,11,10380476416,10.7524926686,0,0,0,0
2018-08-20 12:36:25.871481,12,10380476416,10.7524926686,0,0,0,0
2018-08-20 12:36:29.889556,13,10380476416,10.7401759531,0,0,0,0
2018-08-20 12:36:33.910405,14,10380476416,10.7524926686,0,0,0,0
2018-08-20 12:36:37.932599,15,10380476416,10.7524926686,0,0,0,0
2018-08-20 12:36:41.955074,16,10380476416,10.7032258065,0,0,0,0
2018-08-20 12:36:45.976267,17,10380472320,10.6909090909,0,0,0,0
2018-08-20 12:36:49.998005,18,10380472320,10.7401759531,0,0,0,0
2018-08-20 12:36:54.018665,19,10380468224,10.6785923754,0,0,0,0
2018-08-20 12:36:58.039985,20,10380468224,10.7278592375,0,0,0,0
2018-08-20 12:37:02.060383,21,10380468224,10.7032258065,0,0,0,0
2018-08-20 12:37:06.077807,22,10380468224,10.7771260997,1,0,0,0
2018-08-20 12:37:10.087051,23,10380468224,10.7032258065,0,0,0,0
2018-08-20 12:37:14.105059,24,10380468224,10.6909090909,0,0,0,0
2018-08-20 12:37:18.126302,25,10380464128,10.7032258065,0,0,0,0
2018-08-20 12:37:22.148353,26,10380464128,10.715542522,0,0,0,0
2018-08-20 12:37:26.169195,27,10380464128,10.715542522,0,0,0,0
2018-08-20 12:37:30.190741,28,10380464128,10.7401759531,0,0,0,0
2018-08-20 12:37:34.212439,29,10380464128,10.715542522,0,0,0,0
2018-08-20 12:37:38.230954,30,10380464128,10.7032258065,1,0,0,0
2018-08-20 12:37:42.239711,31,10380464128,10.7278592375,0,0,0,0
2018-08-20 12:37:46.257877,32,10380460032,10.7524926686,0,0,0,0
2018-08-20 12:37:50.278555,33,10380460032,10.7401759531,0,0,0,0
2018-08-20 12:37:54.298894,34,10380460032,10.6909090909,0,0,0,0
2018-08-20 12:37:58.320114,35,10380460032,10.7032258065,0,0,0,0
2018-08-20 12:38:02.340437,36,10380460032,10.7524926686,0,0,0,0
2018-08-20 12:38:06.361951,37,10380460032,10.7524926686,0,0,0,0
2018-08-20 12:38:10.383653,38,10380460032,10.6909090909,0,0,0,0
2018-08-20 12:38:14.404641,39,10380455936,10.7524926686,0,0,0,0
2018-08-20 12:38:18.420780,40,10380455936,10.7278592375,1,0,0,0
2018-08-20 12:38:22.429905,41,10380455936,10.7032258065,0,0,0,0
2018-08-20 12:38:26.438736,42,10380455936,10.6909090909,0,0,0,0
2018-08-20 12:38:30.458519,43,10380455936,10.715542522,0,0,0,0
2018-08-20 12:38:34.479043,44,10380455936,10.715542522,0,0,0,0
2018-08-20 12:38:38.501917,45,10380455936,10.7032258065,0,0,0,0
2018-08-20 12:38:42.522576,46,10380451840,10.7278592375,0,0,0,0
2018-08-20 12:38:46.542934,47,10380451840,10.715542522,0,0,0,0
2018-08-20 12:38:50.563027,48,10380451840,10.7032258065,0,0,0,0
2018-08-20 12:38:54.582225,49,10380451840,10.715542522,1,0,0,0
2018-08-20 12:38:58.591172,50,10380451840,10.7401759531,0,0,0,0
2018-08-20 12:39:02.601072,51,10380451840,10.7401759531,0,0,0,0
2018-08-20 12:39:06.610152,52,10380451840,10.6909090909,0,0,0,0
2018-08-20 12:39:10.619253,53,10380447744,10.7032258065,0,0,0,0
2018-08-20 12:39:14.628879,54,10380447744,10.6909090909,0,0,0,0
2018-08-20 12:39:18.637440,55,10380447744,10.7648093842,0,0,0,0
2018-08-20 12:39:22.656758,56,10380447744,10.7524926686,0,0,0,0
2018-08-20 12:39:26.676850,57,10380447744,10.7401759531,0,0,0,0
2018-08-20 12:39:30.698435,58,10380447744,10.6909090909,0,0,0,0
2018-08-20 12:39:34.719482,59,10380447744,10.7032258065,0,0,0,0
2018-08-20 12:39:38.739926,60,10380443648,10.715542522,0,0,0,0
2018-08-20 12:39:42.759055,61,10380443648,10.7648093842,1,0,0,0
2018-08-20 12:39:46.767782,62,10380439552,10.7278592375,0,0,0,0
2018-08-20 12:39:50.776170,63,10380439552,10.7401759531,0,0,0,0
2018-08-20 12:39:54.795551,64,10380439552,10.7648093842,0,0,0,0
2018-08-20 12:39:58.816134,65,10380439552,10.7032258065,0,0,0,0
2018-08-20 12:40:02.836217,66,10380439552,10.715542522,0,0,0,0
2018-08-20 12:40:06.857901,67,10380439552,10.7401759531,0,0,0,0
2018-08-20 12:40:10.876750,68,10380435456,10.7524926686,1,0,0,0
2018-08-20 12:40:14.885605,69,10380435456,10.7401759531,0,0,0,0
2018-08-20 12:40:18.895045,70,10380435456,10.7648093842,0,0,0,0
2018-08-20 12:40:22.904307,71,10380435456,10.7524926686,0,0,0,0
2018-08-20 12:40:26.913121,72,10380435456,10.715542522,0,0,0,0
2018-08-20 12:40:30.923670,73,10380435456,10.7032258065,0,0,0,0
2018-08-20 12:40:34.933576,74,10380435456,10.715542522,0,0,0,0
2018-08-20 12:40:38.943563,75,10380431360,10.7648093842,0,0,0,0
2018-08-20 12:40:42.958902,76,10380431360,10.7401759531,0,0,0,0
2018-08-20 12:40:46.979625,77,10380431360,10.7278592375,0,0,0,0
2018-08-20 12:40:51.000782,78,10380431360,10.7524926686,0,0,0,0
2018-08-20 12:40:55.021098,79,10380431360,10.7524926686,0,0,0,0
2018-08-20 12:40:59.041572,80,10380431360,10.7401759531,0,0,0,0
2018-08-20 12:41:03.062026,81,10380431360,10.7648093842,0,0,0,0
2018-08-20 12:41:07.083360,82,10380427264,10.7278592375,0,0,0,0
