CIWS Data Logger Output File
DataloggerName: 0003
SiteName: Site 0003
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-18 11:22:18.728830,1,10405195776,11.0234604106,0,0,0,0
2018-07-18 11:22:22.751985,2,10405195776,11.0727272727,0,0,0,0
2018-07-18 11:22:26.773282,3,10405195776,11.0234604106,0,0,0,0
2018-07-18 11:22:30.794740,4,10405191680,11.0604105572,0,0,0,0
2018-07-18 11:22:34.817220,5,10405191680,11.0727272727,0,0,0,0
2018-07-18 11:22:38.838863,6,10405191680,11.011143695,1,0,0,0
2018-07-18 11:22:42.860237,7,10405191680,11.0357771261,0,0,0,0
2018-07-18 11:22:46.883038,8,10405191680,11.0604105572,0,0,0,0
2018-07-18 11:22:50.904706,9,10405191680,11.0727272727,0,0,0,0
2018-07-18 11:22:54.928956,10,10405191680,11.0480938416,1,0,0,0
2018-07-18 11:22:58.950505,11,10405187584,11.011143695,0,0,0,0
2018-07-18 11:23:02.971533,12,10405187584,11.011143695,0,0,0,0
2018-07-18 11:23:06.993192,13,10405187584,11.0480938416,0,0,0,0
2018-07-18 11:23:11.015122,14,10405187584,11.0727272727,0,0,0,0
2018-07-18 11:23:15.036431,15,10405187584,11.0234604106,0,0,0,0
2018-07-18 11:23:19.055146,16,10405187584,11.011143695,1,0,0,0
2018-07-18 11:23:23.064080,17,10405187584,10.9988269795,0,0,0,0
2018-07-18 11:23:27.073908,18,10405187584,10.9988269795,0,0,0,0
2018-07-18 11:23:31.083317,19,10405183488,11.0604105572,0,0,0,0
2018-07-18 11:23:35.101013,20,10405183488,11.0357771261,0,0,0,0
2018-07-18 11:23:39.122514,21,10405183488,11.011143695,0,0,0,0
2018-07-18 11:23:43.144120,22,10405183488,11.0234604106,0,0,0,0
2018-07-18 11:23:47.166241,23,10405183488,11.0604105572,0,0,0,0
2018-07-18 11:23:51.186562,24,10405183488,11.0357771261,1,0,0,0
2018-07-18 11:23:55.196100,25,10405183488,11.0357771261,0,0,0,0
2018-07-18 11:23:59.205264,26,10405179392,11.0604105572,0,0,0,0
2018-07-18 11:24:03.215422,27,10405179392,11.011143695,0,0,0,0
2018-07-18 11:24:07.226492,28,10405179392,11.0357771261,0,0,0,0
2018-07-18 11:24:11.238139,29,10405179392,11.0480938416,0,0,0,0
2018-07-18 11:24:15.247878,30,10405179392,11.0357771261,0,0,0,0
2018-07-18 11:24:19.258009,31,10405179392,11.0604105572,0,0,0,0
2018-07-18 11:24:23.267769,32,10405179392,10.9865102639,0,0,0,0
2018-07-18 11:24:27.286612,33,10405175296,11.0480938416,0,0,0,0
2018-07-18 11:24:31.310567,34,10405175296,10.9988269795,0,0,0,0
2018-07-18 11:24:35.332944,35,10405175296,11.0604105572,0,0,0,0
2018-07-18 11:24:39.353998,36,10405175296,10.9988269795,0,0,0,0
2018-07-18 11:24:43.375767,37,10405175296,11.0357771261,0,0,0,0
2018-07-18 11:24:47.397256,38,10405175296,10.9865102639,0,0,0,0
2018-07-18 11:24:51.419118,39,10405175296,11.011143695,0,0,0,0
2018-07-18 11:24:55.441622,40,10405171200,11.0480938416,0,0,0,0
2018-07-18 11:24:59.462788,41,10405171200,11.0604105572,0,0,0,0
2018-07-18 11:25:03.484210,42,10405171200,11.0357771261,0,0,0,0
2018-07-18 11:25:07.506487,43,10405171200,11.0480938416,0,0,0,0
2018-07-18 11:25:11.527934,44,10405171200,10.9865102639,0,0,0,0
2018-07-18 11:25:15.549273,45,10405171200,10.9865102639,0,0,0,0
2018-07-18 11:25:19.569566,46,10405171200,10.9865102639,0,0,0,0
2018-07-18 11:25:23.591713,47,10405167104,10.9865102639,0,0,0,0
2018-07-18 11:25:27.612940,48,10405167104,10.9865102639,0,0,0,0
2018-07-18 11:25:31.634384,49,10405167104,11.0357771261,0,0,0,0
2018-07-18 11:25:35.656541,50,10405167104,11.0480938416,0,0,0,0
2018-07-18 11:25:39.674498,51,10405167104,11.0234604106,2,0,0,0
2018-07-18 11:25:43.694694,52,10405167104,10.9741935484,2,0,0,0
2018-07-18 11:25:47.713651,53,10405167104,11.0357771261,0,0,0,0
2018-07-18 11:25:51.732409,54,10405163008,11.011143695,4,0,0,0
2018-07-18 11:25:55.751641,55,10405163008,10.9865102639,0,0,0,0
2018-07-18 11:25:59.772709,56,10405163008,10.9988269795,0,0,0,0
2018-07-18 11:26:03.794466,57,10405163008,10.9865102639,0,0,0,0
2018-07-18 11:26:07.815081,58,10405163008,10.9988269795,0,0,0,0
2018-07-18 11:26:11.835754,59,10405163008,10.9865102639,0,0,0,0
2018-07-18 11:26:15.856260,60,10405163008,11.0480938416,0,0,0,0
2018-07-18 11:26:19.878046,61,10405163008,10.9865102639,0,0,0,0
2018-07-18 11:26:23.900294,62,10405154816,10.9741935484,0,0,0,0
2018-07-18 11:26:27.921903,63,10405154816,10.9865102639,0,0,0,0
2018-07-18 11:26:31.944235,64,10405154816,11.0357771261,0,0,0,0
2018-07-18 11:26:35.966136,65,10405154816,11.0480938416,0,0,0,0
2018-07-18 11:26:39.987218,66,10405154816,10.9741935484,0,0,0,0
2018-07-18 11:26:44.008742,67,10405154816,10.9988269795,0,0,0,0
2018-07-18 11:26:48.029390,68,10405154816,11.0480938416,0,0,0,0
2018-07-18 11:26:52.051462,69,10405150720,10.9988269795,0,0,0,0
2018-07-18 11:26:56.073261,70,10405150720,10.9741935484,0,0,0,0
2018-07-18 11:27:00.090957,71,10405150720,11.0480938416,1,0,0,0
2018-07-18 11:27:04.101159,72,10405150720,10.9741935484,0,0,0,0
2018-07-18 11:27:08.120079,73,10405150720,10.9741935484,1,0,0,0
