CIWS Data Logger Output File
DataloggerName: 0003
SiteName: Site 0003
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-20 12:37:48.854274,1,10402148352,10.7648093842,0,0,0,0
2018-07-20 12:37:52.867107,2,10402148352,10.7401759531,0,0,0,0
2018-07-20 12:37:56.878243,3,10402148352,10.7278592375,0,0,0,0
2018-07-20 12:38:00.889813,4,10402144256,10.7401759531,0,0,0,0
2018-07-20 12:38:04.909003,5,10402144256,10.7401759531,0,0,0,0
2018-07-20 12:38:08.931028,6,10402144256,10.7401759531,0,0,0,0
2018-07-20 12:38:12.952693,7,10402144256,10.7401759531,0,0,0,0
2018-07-20 12:38:16.974204,8,10402140160,10.8017595308,0,0,0,0
2018-07-20 12:38:20.995918,9,10402140160,10.7278592375,0,0,0,0
2018-07-20 12:38:25.012147,10,10402140160,10.7524926686,1,0,0,0
2018-07-20 12:38:29.021467,11,10402140160,10.8017595308,0,0,0,0
2018-07-20 12:38:33.039724,12,10402140160,10.7278592375,0,0,0,0
2018-07-20 12:38:37.061204,13,10402140160,10.7771260997,0,0,0,0
2018-07-20 12:38:41.082347,14,10402140160,10.7524926686,0,0,0,0
2018-07-20 12:38:45.104180,15,10402140160,10.7278592375,0,0,0,0
2018-07-20 12:38:49.125990,16,10402136064,10.7401759531,0,0,0,0
2018-07-20 12:38:53.146361,17,10402136064,10.7648093842,0,0,0,0
2018-07-20 12:38:57.165213,18,10402136064,10.715542522,1,0,0,0
2018-07-20 12:39:01.174016,19,10402136064,10.715542522,0,0,0,0
2018-07-20 12:39:05.183741,20,10402136064,10.7278592375,0,0,0,0
2018-07-20 12:39:09.193030,21,10402136064,10.7278592375,0,0,0,0
2018-07-20 12:39:13.202923,22,10402136064,10.715542522,0,0,0,0
2018-07-20 12:39:17.222778,23,10402131968,10.7278592375,0,0,0,0
2018-07-20 12:39:21.243152,24,10402131968,10.7894428152,0,0,0,0
2018-07-20 12:39:25.264620,25,10402131968,10.7032258065,0,0,0,0
2018-07-20 12:39:29.284893,26,10402131968,10.715542522,0,0,0,0
2018-07-20 12:39:33.306276,27,10402131968,10.7401759531,0,0,0,0
2018-07-20 12:39:37.326925,28,10402131968,10.7524926686,0,0,0,0
2018-07-20 12:39:41.348813,29,10402131968,10.715542522,0,0,0,0
2018-07-20 12:39:45.369406,30,10402127872,10.7278592375,0,0,0,0
2018-07-20 12:39:49.390061,31,10402127872,10.7648093842,0,0,0,0
2018-07-20 12:39:53.411732,32,10402127872,10.715542522,0,0,0,0
2018-07-20 12:39:57.432173,33,10402127872,10.7401759531,0,0,0,0
2018-07-20 12:40:01.453127,34,10402127872,10.715542522,0,0,0,0
2018-07-20 12:40:05.473863,35,10402127872,10.7894428152,0,0,0,0
2018-07-20 12:40:09.493853,36,10402127872,10.715542522,1,0,0,0
2018-07-20 12:40:13.502347,37,10402123776,10.7524926686,0,0,0,0
2018-07-20 12:40:17.512213,38,10402123776,10.715542522,0,0,0,0
2018-07-20 12:40:21.521980,39,10402123776,10.7278592375,0,0,0,0
2018-07-20 12:40:25.542432,40,10402123776,10.7648093842,0,0,0,0
2018-07-20 12:40:29.562937,41,10402123776,10.7524926686,0,0,0,0
2018-07-20 12:40:33.584276,42,10402123776,10.7401759531,0,0,0,0
2018-07-20 12:40:37.605276,43,10402123776,10.7278592375,0,0,0,0
2018-07-20 12:40:41.626818,44,10402119680,10.7771260997,0,0,0,0
2018-07-20 12:40:45.647940,45,10402119680,10.7524926686,0,0,0,0
2018-07-20 12:40:49.668210,46,10402119680,10.715542522,1,0,0,0
2018-07-20 12:40:53.677916,47,10402119680,10.715542522,0,0,0,0
2018-07-20 12:40:57.686626,48,10402119680,10.7032258065,0,0,0,0
2018-07-20 12:41:01.697109,49,10402119680,10.7894428152,0,0,0,0
2018-07-20 12:41:05.706955,50,10402119680,10.7401759531,0,0,0,0
2018-07-20 12:41:09.723108,51,10402119680,10.7524926686,0,0,0,0
2018-07-20 12:41:13.743627,52,10402115584,10.7524926686,0,0,0,0
2018-07-20 12:41:17.765396,53,10402115584,10.715542522,0,0,0,0
2018-07-20 12:41:21.787011,54,10402115584,10.7524926686,0,0,0,0
2018-07-20 12:41:25.807829,55,10402115584,10.7032258065,0,0,0,0
2018-07-20 12:41:29.829524,56,10402115584,10.7032258065,0,0,0,0
2018-07-20 12:41:33.851272,57,10402115584,10.7648093842,0,0,0,0
2018-07-20 12:41:37.871220,58,10402115584,10.7032258065,0,0,0,0
2018-07-20 12:41:41.891838,59,10402111488,10.7648093842,1,0,0,0
2018-07-20 12:41:45.901072,60,10402111488,10.7278592375,0,0,0,0
2018-07-20 12:41:49.909789,61,10402111488,10.7648093842,0,0,0,0
2018-07-20 12:41:53.919520,62,10402111488,10.7524926686,0,0,0,0
2018-07-20 12:41:57.928826,63,10402107392,10.7771260997,0,0,0,0
2018-07-20 12:42:01.937532,64,10402107392,10.715542522,0,0,0,0
2018-07-20 12:42:05.945915,65,10402107392,10.7032258065,0,0,0,0
2018-07-20 12:42:09.955432,66,10402103296,10.7524926686,0,0,0,0
2018-07-20 12:42:13.964457,67,10402103296,10.7648093842,0,0,0,0
2018-07-20 12:42:17.984497,68,10402103296,10.7524926686,0,0,0,0
2018-07-20 12:42:22.005842,69,10402103296,10.715542522,0,0,0,0
2018-07-20 12:42:26.026768,70,10402103296,10.7032258065,0,0,0,0
2018-07-20 12:42:30.048317,71,10402103296,10.7401759531,0,0,0,0
2018-07-20 12:42:34.069583,72,10402103296,10.7278592375,0,0,0,0
2018-07-20 12:42:38.091419,73,10402099200,10.6909090909,0,0,0,0
2018-07-20 12:42:42.113180,74,10402099200,10.7524926686,0,0,0,0
2018-07-20 12:42:46.133852,75,10402099200,10.7771260997,0,0,0,0
2018-07-20 12:42:50.152537,76,10402099200,10.715542522,1,0,0,0
2018-07-20 12:42:54.162341,77,10402099200,10.7401759531,0,0,0,0
2018-07-20 12:42:58.172377,78,10402099200,10.7648093842,0,0,0,0
2018-07-20 12:43:02.182251,79,10402099200,10.7524926686,0,0,0,0
2018-07-20 12:43:06.191068,80,10402095104,10.7278592375,0,0,0,0
2018-07-20 12:43:10.207573,81,10402095104,10.7524926686,0,0,0,0
2018-07-20 12:43:14.227871,82,10402095104,10.7401759531,0,0,0,0
2018-07-20 12:43:18.248692,83,10402095104,10.715542522,0,0,0,0
2018-07-20 12:43:22.269141,84,10402095104,10.7524926686,0,0,0,0
2018-07-20 12:43:26.290940,85,10402095104,10.715542522,0,0,0,0
2018-07-20 12:43:30.312623,86,10402091008,10.7278592375,0,0,0,0
2018-07-20 12:43:34.334034,87,10402086912,10.715542522,0,0,0,0
2018-07-20 12:43:38.355964,88,10402086912,10.7032258065,0,0,0,0
2018-07-20 12:43:42.374163,89,10402086912,10.7524926686,1,0,0,0
2018-07-20 12:43:46.383279,90,10402086912,10.7524926686,0,0,0,0
2018-07-20 12:43:50.392935,91,10402086912,10.7771260997,0,0,0,0
2018-07-20 12:43:54.403037,92,10402086912,10.7648093842,0,0,0,0
2018-07-20 12:43:58.411713,93,10402086912,10.7401759531,0,0,0,0
2018-07-20 12:44:02.428555,94,10402086912,10.7278592375,0,0,0,0
2018-07-20 12:44:06.449549,95,10402082816,10.7401759531,0,0,0,0
2018-07-20 12:44:10.469797,96,10402082816,10.7648093842,0,0,0,0
2018-07-20 12:44:14.490042,97,10402082816,10.7032258065,0,0,0,0
2018-07-20 12:44:18.510846,98,10402082816,10.7032258065,0,0,0,0
2018-07-20 12:44:22.531506,99,10402082816,10.7278592375,1,0,0,0
2018-07-20 12:44:26.540402,100,10402082816,10.715542522,0,0,0,0
2018-07-20 12:44:30.549586,101,10402082816,10.7278592375,0,0,0,0
2018-07-20 12:44:34.558558,102,10402078720,10.7401759531,0,0,0,0
2018-07-20 12:44:38.579143,103,10402078720,10.7771260997,0,0,0,0
2018-07-20 12:44:42.600267,104,10402078720,10.7524926686,0,0,0,0
2018-07-20 12:44:46.622221,105,10402078720,10.7401759531,0,0,0,0
2018-07-20 12:44:50.642976,106,10402078720,10.7032258065,0,0,0,0
2018-07-20 12:44:54.661357,107,10402078720,10.715542522,1,0,0,0
2018-07-20 12:44:58.670947,108,10402078720,10.7032258065,0,0,0,0
2018-07-20 12:45:02.692272,109,10402074624,10.7401759531,0,0,0,0
2018-07-20 12:45:06.714083,110,10402074624,10.7524926686,0,0,0,0
2018-07-20 12:45:10.736251,111,10402074624,10.7524926686,0,0,0,0
2018-07-20 12:45:14.757829,112,10402074624,10.715542522,0,0,0,0
2018-07-20 12:45:18.778524,113,10402074624,10.7032258065,0,0,0,0
2018-07-20 12:45:22.800643,114,10402074624,10.7032258065,0,0,0,0
2018-07-20 12:45:26.822658,115,10402074624,10.7894428152,0,0,0,0
2018-07-20 12:45:30.843500,116,10402070528,10.7771260997,0,0,0,0
2018-07-20 12:45:34.861036,117,10402070528,10.7648093842,1,0,0,0
2018-07-20 12:45:38.870939,118,10402070528,10.7032258065,0,0,0,0
2018-07-20 12:45:42.880368,119,10402070528,10.7894428152,0,0,0,0
2018-07-20 12:45:46.890281,120,10402070528,10.715542522,0,0,0,0
2018-07-20 12:45:50.909608,121,10402070528,10.7401759531,0,0,0,0
2018-07-20 12:45:54.930297,122,10402070528,10.7032258065,0,0,0,0
2018-07-20 12:45:58.950641,123,10402066432,10.715542522,0,0,0,0
2018-07-20 12:46:02.971511,124,10402066432,10.7278592375,0,0,0,0
2018-07-20 12:46:06.992129,125,10402066432,10.7278592375,0,0,0,0
2018-07-20 12:46:11.013387,126,10402062336,10.7401759531,0,0,0,0
2018-07-20 12:46:15.034684,127,10402062336,10.715542522,0,0,0,0
2018-07-20 12:46:19.052881,128,10402062336,10.7771260997,1,0,0,0
2018-07-20 12:46:23.063129,129,10402062336,10.715542522,0,0,0,0
2018-07-20 12:46:27.073092,130,10402062336,10.6909090909,0,0,0,0
2018-07-20 12:46:31.094551,131,10402058240,10.715542522,0,0,0,0
2018-07-20 12:46:35.110840,132,10402058240,10.715542522,1,0,0,0
2018-07-20 12:46:39.119294,133,10402058240,10.7401759531,0,0,0,0
2018-07-20 12:46:43.129059,134,10402058240,10.7648093842,0,0,0,0
2018-07-20 12:46:47.137629,135,10402058240,10.7278592375,0,0,0,0
2018-07-20 12:46:51.147073,136,10402058240,10.7278592375,0,0,0,0
2018-07-20 12:46:55.157118,137,10402058240,10.7278592375,0,0,0,0
2018-07-20 12:46:59.166360,138,10402054144,10.7032258065,0,0,0,0
2018-07-20 12:47:03.176287,139,10402054144,10.7401759531,0,0,0,0
2018-07-20 12:47:07.191817,140,10402054144,10.7524926686,0,0,0,0
2018-07-20 12:47:11.211917,141,10402054144,10.7648093842,0,0,0,0
2018-07-20 12:47:15.232667,142,10402054144,10.7401759531,0,0,0,0
2018-07-20 12:47:19.254523,143,10402054144,10.7278592375,0,0,0,0
2018-07-20 12:47:23.275490,144,10402054144,10.715542522,0,0,0,0
2018-07-20 12:47:27.296858,145,10402050048,10.7278592375,0,0,0,0
2018-07-20 12:47:31.313360,146,10402050048,10.7894428152,1,0,0,0
2018-07-20 12:47:35.322824,147,10402050048,10.7401759531,0,0,0,0
2018-07-20 12:47:39.332506,148,10402050048,10.7771260997,0,0,0,0
2018-07-20 12:47:43.349245,149,10402050048,10.715542522,0,0,0,0
2018-07-20 12:47:47.370773,150,10402050048,10.7771260997,0,0,0,0
2018-07-20 12:47:51.391076,151,10402050048,10.715542522,0,0,0,0
2018-07-20 12:47:55.412648,152,10402045952,10.7401759531,0,0,0,0
2018-07-20 12:47:59.433532,153,10402045952,10.7894428152,0,0,0,0
2018-07-20 12:48:03.453890,154,10402045952,10.715542522,0,0,0,0
