CIWS Data Logger Output File
DataloggerName: 0002
SiteName: Site 0002
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-23 10:02:46.189048,1,8269565952,11.1958944282,0,0,0,0
2018-07-23 10:02:50.223575,2,8269565952,11.1958944282,0,0,0,0
2018-07-23 10:02:54.254873,3,8269565952,11.2205278592,0,0,0,0
2018-07-23 10:02:58.287901,4,8269565952,11.2205278592,0,0,0,0
2018-07-23 10:03:02.319103,5,8269565952,11.2451612903,0,0,0,0
2018-07-23 10:03:06.350571,6,8269565952,11.2082111437,0,0,0,0
2018-07-23 10:03:10.382336,7,8269561856,11.2451612903,0,0,0,0
2018-07-23 10:03:14.414693,8,8269557760,11.2328445748,0,0,0,0
2018-07-23 10:03:18.446261,9,8269557760,11.1958944282,0,0,0,0
2018-07-23 10:03:22.477787,10,8269557760,11.2451612903,0,0,0,0
2018-07-23 10:03:26.511166,11,8269557760,11.2451612903,0,0,0,0
2018-07-23 10:03:30.538073,12,8269557760,11.2082111437,3,0,0,0
2018-07-23 10:03:34.566741,13,8269557760,11.2328445748,1,0,0,0
2018-07-23 10:03:38.599156,14,8269557760,11.1958944282,0,0,0,0
2018-07-23 10:03:42.630630,15,8269553664,11.1712609971,0,0,0,0
2018-07-23 10:03:46.662683,16,8269553664,11.2082111437,0,0,0,0
2018-07-23 10:03:50.695753,17,8269553664,11.2328445748,0,0,0,0
2018-07-23 10:03:54.727577,18,8269553664,11.2205278592,0,0,0,0
2018-07-23 10:03:58.759324,19,8269553664,11.2328445748,0,0,0,0
2018-07-23 10:04:02.791416,20,8269553664,11.1835777126,0,0,0,0
2018-07-23 10:04:06.823448,21,8269553664,11.1835777126,0,0,0,0
2018-07-23 10:04:10.855879,22,8269549568,11.2082111437,0,0,0,0
2018-07-23 10:04:14.887781,23,8269549568,11.2328445748,0,0,0,0
2018-07-23 10:04:18.919408,24,8269549568,11.2328445748,1,0,0,0
2018-07-23 10:04:22.950982,25,8269549568,11.2205278592,0,0,0,0
2018-07-23 10:04:26.983201,26,8269549568,11.2082111437,0,0,0,0
2018-07-23 10:04:31.016018,27,8269549568,11.1958944282,0,0,0,0
2018-07-23 10:04:35.047934,28,8269549568,11.1712609971,0,0,0,0
2018-07-23 10:04:39.080143,29,8269549568,11.1835777126,0,0,0,0
2018-07-23 10:04:43.112780,30,8269545472,11.1712609971,0,0,0,0
2018-07-23 10:04:47.145462,31,8269545472,11.2082111437,0,0,0,0
2018-07-23 10:04:51.177628,32,8269545472,11.2328445748,0,0,0,0
