"CIWS Data Logger Output File","","","","","","",""
"DataloggerName: 0002","","","","","","",""
"SiteName: Site 0002","","","","","","",""
"SiteDescription: Neptune T10 Residential Water Meter","","","","","","",""
"TimeStamp","RecordNumber","Mem_Space_Available","Battery_Voltage","Water_Meter_Pulses","N/A","N/A","N/A"
"2018-08-13 10:24:32.792598","1","8177147904","10.7648093842","0","0","0","0"
"2018-08-13 10:24:36.814348","2","8177147904","10.7278592375","0","0","0","0"
"2018-08-13 10:24:40.835483","3","8177147904","10.715542522","0","0","0","0"
"2018-08-13 10:24:44.858544","4","8177147904","10.6785923754","0","0","0","0"
"2018-08-13 10:24:48.880621","5","8177147904","10.6662756598","0","0","0","0"
"2018-08-13 10:24:52.901396","6","8177143808","10.6785923754","0","0","0","0"
"2018-08-13 10:24:56.922875","7","8177143808","10.6785923754","0","0","0","0"
"2018-08-13 10:25:00.945032","8","8177143808","10.7524926686","0","0","0","0"
"2018-08-13 10:25:04.966517","9","8177143808","10.6909090909","0","0","0","0"
"2018-08-13 10:25:08.987206","10","8177143808","10.6909090909","0","0","0","0"
"2018-08-13 10:25:13.009158","11","8177143808","10.7524926686","0","0","0","0"
"2018-08-13 10:25:17.030960","12","8177143808","10.715542522","0","0","0","0"
"2018-08-13 10:25:21.052575","13","8177139712","10.715542522","0","0","0","0"
"2018-08-13 10:25:25.072675","14","8177139712","10.6909090909","0","0","0","0"
"2018-08-13 10:25:29.094277","15","8177139712","10.715542522","0","0","0","0"
"2018-08-13 10:25:33.114666","16","8177139712","10.6785923754","0","0","0","0"
"2018-08-13 10:25:37.136317","17","8177139712","10.715542522","0","0","0","0"
"2018-08-13 10:25:41.157499","18","8177139712","10.7278592375","0","0","0","0"
"2018-08-13 10:25:45.179423","19","8177139712","10.6785923754","0","0","0","0"
"2018-08-13 10:25:49.200352","20","8177139712","10.7524926686","0","0","0","0"
"2018-08-13 10:25:53.221101","21","8177135616","10.6909090909","0","0","0","0"
"2018-08-13 10:25:57.243061","22","8177135616","10.7524926686","0","0","0","0"
"2018-08-13 10:26:01.263657","23","8177135616","10.6785923754","0","0","0","0"
"2018-08-13 10:26:05.284270","24","8177135616","10.7401759531","0","0","0","0"
"2018-08-13 10:26:09.304540","25","8177135616","10.6785923754","0","0","0","0"
"2018-08-13 10:26:13.326066","26","8177135616","10.715542522","0","0","0","0"
"2018-08-13 10:26:17.346672","27","8177135616","10.7278592375","0","0","0","0"
"2018-08-13 10:26:21.367462","28","8177131520","10.6785923754","0","0","0","0"
"2018-08-13 10:26:25.388417","29","8177131520","10.6785923754","0","0","0","0"
"2018-08-13 10:26:29.410993","30","8177131520","10.6909090909","0","0","0","0"
"2018-08-13 10:26:33.431320","31","8177131520","10.715542522","0","0","0","0"
"2018-08-13 10:26:37.452998","32","8177131520","10.7278592375","0","0","0","0"
"2018-08-13 10:26:41.474533","33","8177131520","10.7278592375","0","0","0","0"
"2018-08-13 10:26:45.496323","34","8177131520","10.7524926686","0","0","0","0"
"2018-08-13 10:26:49.517778","35","8177127424","10.6909090909","0","0","0","0"
"2018-08-13 10:26:53.540259","36","8177127424","10.6785923754","0","0","0","0"
"2018-08-13 10:26:57.561125","37","8177127424","10.6909090909","0","0","0","0"
"2018-08-13 10:27:01.581310","38","8177127424","10.6785923754","0","0","0","0"
"2018-08-13 10:27:05.602964","39","8177127424","10.7278592375","0","0","0","0"
"2018-08-13 10:27:09.625225","40","8177127424","10.715542522","0","0","0","0"
"2018-08-13 10:27:13.646665","41","8177127424","10.715542522","0","0","0","0"
"2018-08-13 10:27:17.668363","42","8177123328","10.7278592375","0","0","0","0"
"2018-08-13 10:27:21.690305","43","8177123328","10.7524926686","0","0","0","0"
"2018-08-13 10:27:25.711175","44","8177123328","10.7032258065","0","0","0","0"
"2018-08-13 10:27:29.732355","45","8177123328","10.7401759531","0","0","0","0"
"2018-08-13 10:27:33.753350","46","8177123328","10.7278592375","0","0","0","0"
"2018-08-13 10:27:37.773675","47","8177123328","10.6785923754","0","0","0","0"
"2018-08-13 10:27:41.795030","48","8177123328","10.7401759531","0","0","0","0"
"2018-08-13 10:27:45.817252","49","8177119232","10.7032258065","0","0","0","0"
"2018-08-13 10:27:49.838744","50","8177119232","10.7401759531","0","0","0","0"
"2018-08-13 10:27:53.860421","51","8177119232","10.7401759531","0","0","0","0"
"2018-08-13 10:27:57.882288","52","8177119232","10.7524926686","0","0","0","0"
"2018-08-13 10:28:01.903622","53","8177119232","10.715542522","0","0","0","0"
"2018-08-13 10:28:05.926034","54","8177119232","10.7032258065","0","0","0","0"
"2018-08-13 10:28:09.947065","55","8177119232","10.7278592375","0","0","0","0"
"2018-08-13 10:28:13.968493","56","8177119232","10.7032258065","0","0","0","0"
"2018-08-13 10:28:17.990756","57","8177115136","10.7524926686","0","0","0","0"
"2018-08-13 10:28:22.011774","58","8177115136","10.7278592375","0","0","0","0"
"2018-08-13 10:28:26.033098","59","8177115136","10.7278592375","0","0","0","0"
"2018-08-13 10:28:30.054191","60","8177115136","10.6785923754","0","0","0","0"
"2018-08-13 10:28:34.076148","61","8177115136","10.6909090909","0","0","0","0"
"2018-08-13 10:28:38.098234","62","8177115136","10.7032258065","0","0","0","0"
"2018-08-13 10:28:42.120379","63","8177111040","10.6909090909","0","0","0","0"
"2018-08-13 10:28:46.142496","64","8177106944","10.7278592375","0","0","0","0"
"2018-08-13 10:28:50.163852","65","8177106944","10.6785923754","0","0","0","0"
"2018-08-13 10:28:54.184336","66","8177106944","10.7524926686","0","0","0","0"
"2018-08-13 10:28:58.206327","67","8177106944","10.6909090909","0","0","0","0"
"2018-08-13 10:29:02.228053","68","8177106944","10.7278592375","0","0","0","0"
"2018-08-13 10:29:06.248648","69","8177106944","10.7278592375","0","0","0","0"
"2018-08-13 10:29:10.269094","70","8177106944","10.7524926686","0","0","0","0"
"2018-08-13 10:29:14.289899","71","8177102848","10.6909090909","0","0","0","0"
"2018-08-13 10:29:18.312051","72","8177102848","10.6909090909","0","0","0","0"
"2018-08-13 10:29:22.333409","73","8177102848","10.6909090909","0","0","0","0"
"2018-08-13 10:29:26.354636","74","8177102848","10.6909090909","0","0","0","0"
"2018-08-13 10:29:30.375281","75","8177102848","10.7278592375","0","0","0","0"
"2018-08-13 10:29:34.397071","76","8177102848","10.7401759531","0","0","0","0"
"2018-08-13 10:29:38.419091","77","8177102848","10.7401759531","0","0","0","0"
"2018-08-13 10:29:42.440030","78","8177098752","10.6785923754","0","0","0","0"
"2018-08-13 10:29:46.460372","79","8177098752","10.715542522","0","0","0","0"
"2018-08-13 10:29:50.482423","80","8177098752","10.7278592375","0","0","0","0"
"2018-08-13 10:29:54.502760","81","8177098752","10.7524926686","0","0","0","0"
"2018-08-13 10:29:58.524218","82","8177098752","10.7524926686","0","0","0","0"
"2018-08-13 10:30:02.545847","83","8177098752","10.6909090909","0","0","0","0"
"2018-08-13 10:30:06.567376","84","8177098752","10.7401759531","0","0","0","0"
"2018-08-13 10:30:10.588655","85","8177094656","10.7401759531","0","0","0","0"
"2018-08-13 10:30:14.610881","86","8177094656","10.715542522","0","0","0","0"
"2018-08-13 10:30:18.632818","87","8177094656","10.7401759531","0","0","0","0"
"2018-08-13 10:30:22.652976","88","8177094656","10.6909090909","0","0","0","0"
"2018-08-13 10:30:26.673666","89","8177094656","10.7401759531","0","0","0","0"
"2018-08-13 10:30:30.694975","90","8177094656","10.715542522","0","0","0","0"
"2018-08-13 10:30:34.716716","91","8177094656","10.6909090909","0","0","0","0"
"2018-08-13 10:30:38.738135","92","8177090560","10.7524926686","0","0","0","0"
"2018-08-13 10:30:42.760064","93","8177090560","10.6909090909","0","0","0","0"
"2018-08-13 10:30:46.780827","94","8177090560","10.6909090909","0","0","0","0"
"2018-08-13 10:30:50.801999","95","8177090560","10.7032258065","0","0","0","0"
"2018-08-13 10:30:54.824187","96","8177090560","10.6909090909","0","0","0","0"
"2018-08-13 10:30:58.845604","97","8177090560","10.6909090909","0","0","0","0"
"2018-08-13 10:31:02.866655","98","8177090560","10.7032258065","0","0","0","0"
"2018-08-13 10:31:06.888256","99","8177090560","10.6909090909","0","0","0","0"
"2018-08-13 10:31:10.909198","100","8177086464","10.7278592375","0","0","0","0"
"2018-08-13 10:31:14.931561","101","8177086464","10.7524926686","0","0","0","0"
"2018-08-13 10:31:18.953145","102","8177086464","10.7524926686","0","0","0","0"
"2018-08-13 10:31:22.974108","103","8177086464","10.7278592375","0","0","0","0"
"2018-08-13 10:31:26.995074","104","8177086464","10.6909090909","0","0","0","0"
"2018-08-13 10:31:31.015558","105","8177086464","10.715542522","0","0","0","0"
"2018-08-13 10:31:35.036956","106","8177086464","10.7524926686","0","0","0","0"
"2018-08-13 10:31:39.057559","107","8177082368","10.6909090909","0","0","0","0"
"2018-08-13 10:31:43.078022","108","8177082368","10.7524926686","0","0","0","0"
"2018-08-13 10:31:47.099497","109","8177082368","10.7032258065","0","0","0","0"
"2018-08-13 10:31:51.121199","110","8177082368","10.715542522","0","0","0","0"
"2018-08-13 10:31:55.141860","111","8177082368","10.7278592375","0","0","0","0"
"2018-08-13 10:31:59.164069","112","8177082368","10.7032258065","0","0","0","0"
"2018-08-13 10:32:03.185385","113","8177082368","10.6909090909","0","0","0","0"
"2018-08-13 10:32:07.207814","114","8177078272","10.6909090909","0","0","0","0"
"2018-08-13 10:32:11.229324","115","8177078272","10.715542522","0","0","0","0"
"2018-08-13 10:32:15.251579","116","8177078272","10.7278592375","0","0","0","0"
"2018-08-13 10:32:19.272504","117","8177078272","10.6785923754","0","0","0","0"
"2018-08-13 10:32:23.294246","118","8177078272","10.7401759531","0","0","0","0"
"2018-08-13 10:32:27.314919","119","8177078272","10.7278592375","0","0","0","0"
"2018-08-13 10:32:31.336255","120","8177078272","10.7278592375","0","0","0","0"
"2018-08-13 10:32:35.358509","121","8177074176","10.6909090909","0","0","0","0"
"2018-08-13 10:32:39.380380","122","8177074176","10.7278592375","0","0","0","0"
"2018-08-13 10:32:43.400929","123","8177074176","10.6909090909","0","0","0","0"
"2018-08-13 10:32:47.422130","124","8177074176","10.7401759531","0","0","0","0"
"2018-08-13 10:32:51.443535","125","8177074176","10.7278592375","0","0","0","0"
"2018-08-13 10:32:55.463818","126","8177074176","10.7401759531","0","0","0","0"
"2018-08-13 10:32:59.485360","127","8177074176","10.6909090909","0","0","0","0"
"2018-08-13 10:33:03.506190","128","8177065984","10.7524926686","0","0","0","0"
"2018-08-13 10:33:07.527005","129","8177065984","10.6909090909","0","0","0","0"
"2018-08-13 10:33:11.549037","130","8177065984","10.7524926686","0","0","0","0"
"2018-08-13 10:33:15.569770","131","8177065984","10.7401759531","0","0","0","0"
"2018-08-13 10:33:19.591851","132","8177065984","10.7524926686","0","0","0","0"
"2018-08-13 10:33:23.612921","133","8177065984","10.7524926686","0","0","0","0"
"2018-08-13 10:33:27.633556","134","8177065984","10.7278592375","0","0","0","0"
"2018-08-13 10:33:31.655436","135","8177061888","10.7401759531","0","0","0","0"
"2018-08-13 10:33:35.676809","136","8177061888","10.7524926686","0","0","0","0"
"2018-08-13 10:33:39.698302","137","8177061888","10.7032258065","0","0","0","0"
"2018-08-13 10:33:43.719683","138","8177061888","10.7278592375","0","0","0","0"
"2018-08-13 10:33:47.741560","139","8177061888","10.7278592375","0","0","0","0"
"2018-08-13 10:33:51.762550","140","8177061888","10.6909090909","0","0","0","0"
"2018-08-13 10:33:55.784114","141","8177061888","10.6909090909","0","0","0","0"
"2018-08-13 10:33:59.806427","142","8177061888","10.7524926686","0","0","0","0"
"2018-08-13 10:34:03.827089","143","8177057792","10.7032258065","0","0","0","0"
