CIWS Data Logger Output File
DataloggerName: 0002
SiteName: Site 0002
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-11 13:38:13.414297,1,8255344640,12.6,0,0,0,0
2018-07-11 13:38:17.484753,2,8255344640,12.6,0,0,0,0
2018-07-11 13:38:21.532289,3,8255344640,12.6,0,0,0,0
2018-07-11 13:38:25.575255,4,8255340544,12.6,0,0,0,0
2018-07-11 13:38:29.619131,5,8255340544,12.6,0,0,0,0
2018-07-11 13:38:33.662433,6,8255340544,12.6,0,0,0,0
2018-07-11 13:38:37.705473,7,8255340544,12.6,0,0,0,0
2018-07-11 13:38:41.749317,8,8255340544,12.6,0,0,0,0
2018-07-11 13:38:45.793774,9,8255340544,12.6,0,0,0,0
2018-07-11 13:38:49.835251,10,8255340544,12.6,0,0,0,0
2018-07-11 13:38:53.879601,11,8255336448,12.6,0,0,0,0
2018-07-11 13:38:57.924532,12,8255336448,12.6,0,0,0,0
2018-07-11 13:39:01.968130,13,8255336448,12.6,0,0,0,0
2018-07-11 13:39:06.012085,14,8255336448,12.6,0,0,0,0
2018-07-11 13:39:10.055705,15,8255336448,12.6,0,0,0,0
2018-07-11 13:39:14.099346,16,8255336448,12.6,0,0,0,0
2018-07-11 13:39:18.143690,17,8255336448,12.6,0,0,0,0
2018-07-11 13:39:22.188979,18,8255332352,12.6,0,0,0,0
2018-07-11 13:39:26.233801,19,8255332352,12.6,0,0,0,0
2018-07-11 13:39:30.277456,20,8255332352,12.6,0,0,0,0
2018-07-11 13:39:34.322062,21,8255332352,12.6,0,0,0,0
2018-07-11 13:39:38.365421,22,8255332352,12.6,0,0,0,0
2018-07-11 13:39:42.409352,23,8255332352,12.6,0,0,0,0
2018-07-11 13:39:46.452651,24,8255332352,12.6,0,0,0,0
2018-07-11 13:39:50.497218,25,8255328256,12.6,0,0,0,0
2018-07-11 13:39:54.542084,26,8255328256,12.6,0,0,0,0
2018-07-11 13:39:58.586062,27,8255328256,12.6,0,0,0,0
