CIWS Data Logger Output File
DataloggerName: 0002
SiteName: Site 0002
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-06 14:19:37.248093,1,8257421312,12.6,0,0,0,0
2018-07-06 14:19:41.317815,2,8257421312,12.6,0,0,0,0
2018-07-06 14:19:45.360885,3,8257417216,12.6,0,0,0,0
2018-07-06 14:19:49.403236,4,8257409024,12.6,0,0,0,0
2018-07-06 14:19:53.447168,5,8257409024,12.6,0,0,0,0
2018-07-06 14:19:57.492300,6,8257409024,12.6,0,0,0,0
2018-07-06 14:20:01.536912,7,8257409024,12.6,0,0,0,0
2018-07-06 14:20:05.580534,8,8257409024,12.6,0,0,0,0
2018-07-06 14:20:09.624585,9,8257409024,12.6,0,0,0,0
2018-07-06 14:20:13.668951,10,8257404928,12.6,0,0,0,0
2018-07-06 14:20:17.714110,11,8257404928,12.6,0,0,0,0
2018-07-06 14:20:21.757776,12,8257404928,12.6,0,0,0,0
2018-07-06 14:20:25.802147,13,8257404928,12.6,0,0,0,0
2018-07-06 14:20:29.846893,14,8257404928,12.6,0,0,0,0
2018-07-06 14:20:33.892002,15,8257404928,12.6,0,0,0,0
2018-07-06 14:20:37.936383,16,8257404928,12.6,0,0,0,0
2018-07-06 14:20:41.980616,17,8257400832,12.6,0,0,0,0
2018-07-06 14:20:46.024017,18,8257400832,12.6,0,0,0,0
2018-07-06 14:20:50.068082,19,8257400832,12.6,0,0,0,0
2018-07-06 14:20:54.113137,20,8257400832,12.6,0,0,0,0
2018-07-06 14:20:58.156847,21,8257400832,12.6,0,0,0,0
2018-07-06 14:21:02.201959,22,8257400832,12.6,0,0,0,0
2018-07-06 14:21:06.245688,23,8257400832,12.6,0,0,0,0
2018-07-06 14:21:10.288656,24,8257396736,12.6,0,0,0,0
2018-07-06 14:21:14.332345,25,8257396736,12.6,0,0,0,0
2018-07-06 14:21:18.376791,26,8257396736,12.6,0,0,0,0
2018-07-06 14:21:22.419756,27,8257396736,12.6,0,0,0,0
2018-07-06 14:21:26.464265,28,8257396736,12.6,0,0,0,0
2018-07-06 14:21:30.507357,29,8257396736,12.6,0,0,0,0
2018-07-06 14:21:34.550613,30,8257396736,12.6,0,0,0,0
2018-07-06 14:21:38.595119,31,8257392640,12.6,0,0,0,0
2018-07-06 14:21:42.638900,32,8257392640,12.6,0,0,0,0
2018-07-06 14:21:46.683694,33,8257392640,12.6,0,0,0,0
2018-07-06 14:21:50.727523,34,8257392640,12.6,0,0,0,0
2018-07-06 14:21:54.772047,35,8257392640,12.6,0,0,0,0
2018-07-06 14:21:58.815702,36,8257392640,12.6,0,0,0,0
2018-07-06 14:22:02.859528,37,8257392640,12.6,0,0,0,0
2018-07-06 14:22:06.903278,38,8257388544,12.6,0,0,0,0
2018-07-06 14:22:10.947175,39,8257388544,12.6,0,0,0,0
2018-07-06 14:22:14.990587,40,8257388544,12.6,0,0,0,0
2018-07-06 14:22:19.035396,41,8257388544,12.6,0,0,0,0
2018-07-06 14:22:23.080092,42,8257388544,12.6,0,0,0,0
2018-07-06 14:22:27.124445,43,8257388544,12.6,0,0,0,0
2018-07-06 14:22:31.169801,44,8257388544,12.6,0,0,0,0
2018-07-06 14:22:35.212526,45,8257388544,12.6,0,0,0,0
2018-07-06 14:22:39.256968,46,8257384448,12.6,0,0,0,0
2018-07-06 14:22:43.300892,47,8257384448,12.6,0,0,0,0
2018-07-06 14:22:47.343743,48,8257384448,12.6,0,0,0,0
2018-07-06 14:22:51.386512,49,8257384448,12.6,0,0,0,0
2018-07-06 14:22:55.430445,50,8257384448,12.6,0,0,0,0
2018-07-06 14:22:59.473221,51,8257384448,12.6,0,0,0,0
2018-07-06 14:23:03.516603,52,8257384448,12.6,0,0,0,0
2018-07-06 14:23:07.559905,53,8257380352,12.6,0,0,0,0
2018-07-06 14:23:11.603863,54,8257380352,12.6,0,0,0,0
2018-07-06 14:23:15.646439,55,8257380352,12.6,0,0,0,0
2018-07-06 14:23:19.691065,56,8257380352,12.6,0,0,0,0
2018-07-06 14:23:23.733681,57,8257380352,12.6,0,0,0,0
2018-07-06 14:23:27.778485,58,8257380352,12.6,0,0,0,0
2018-07-06 14:23:31.823006,59,8257380352,12.6,0,0,0,0
2018-07-06 14:23:35.866398,60,8257376256,12.6,0,0,0,0
2018-07-06 14:23:39.910458,61,8257376256,12.6,0,0,0,0
2018-07-06 14:23:43.954908,62,8257376256,12.6,0,0,0,0
2018-07-06 14:23:47.999930,63,8257376256,12.6,0,0,0,0
2018-07-06 14:23:52.044828,64,8257376256,12.6,0,0,0,0
2018-07-06 14:23:56.088769,65,8257376256,12.6,0,0,0,0
2018-07-06 14:24:00.133646,66,8257376256,12.6,0,0,0,0
2018-07-06 14:24:04.177332,67,8257372160,12.6,0,0,0,0
2018-07-06 14:24:08.222571,68,8257372160,12.6,0,0,0,0
2018-07-06 14:24:12.266768,69,8257372160,12.6,0,0,0,0
2018-07-06 14:24:16.311973,70,8257372160,12.6,0,0,0,0
2018-07-06 14:24:20.357418,71,8257372160,12.6,0,0,0,0
2018-07-06 14:24:24.401901,72,8257372160,12.6,0,0,0,0
2018-07-06 14:24:28.445387,73,8257372160,12.6,0,0,0,0
2018-07-06 14:24:32.488846,74,8257363968,12.6,0,0,0,0
2018-07-06 14:24:36.533382,75,8257363968,12.6,0,0,0,0
2018-07-06 14:24:40.577997,76,8257363968,12.6,0,0,0,0
