CIWS Data Logger Output File
DataloggerName: 0002
SiteName: Site 0002
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-05 12:02:39.720756,1,8258449408,12.6,0,0,0,0
2018-07-05 12:02:43.801002,2,8258449408,12.6,0,0,0,0
2018-07-05 12:02:47.855523,3,8258449408,12.6,0,0,0,0
2018-07-05 12:02:51.908800,4,8258449408,12.6,0,0,0,0
2018-07-05 12:02:55.961938,5,8258445312,12.6,0,0,0,0
2018-07-05 12:03:00.016491,6,8258445312,12.6,0,0,0,0
2018-07-05 12:03:04.069242,7,8258445312,12.6,0,0,0,0
2018-07-05 12:03:08.122657,8,8258445312,12.6,0,0,0,0
2018-07-05 12:03:12.177242,9,8258445312,12.6,0,0,0,0
2018-07-05 12:03:16.231032,10,8258445312,12.6,0,0,0,0
2018-07-05 12:03:20.284690,11,8258445312,12.6,0,0,0,0
2018-07-05 12:03:24.339479,12,8258441216,12.6,0,0,0,0
2018-07-05 12:03:28.392670,13,8258441216,12.6,0,0,0,0
2018-07-05 12:03:32.446355,14,8258441216,12.6,0,0,0,0
2018-07-05 12:03:36.499202,15,8258441216,12.6,0,0,0,0
2018-07-05 12:03:40.551869,16,8258441216,12.6,0,0,0,0
2018-07-05 12:03:44.606118,17,8258441216,12.6,0,0,0,0
2018-07-05 12:03:48.659091,18,8258441216,12.6,0,0,0,0
2018-07-05 12:03:52.711863,19,8258437120,12.6,0,0,0,0
2018-07-05 12:03:56.765276,20,8258437120,12.6,0,0,0,0
2018-07-05 12:04:00.818507,21,8258437120,12.6,0,0,0,0
2018-07-05 12:04:04.872978,22,8258437120,12.6,0,0,0,0
2018-07-05 12:04:08.927011,23,8258437120,12.6,0,0,0,0
2018-07-05 12:04:12.979839,24,8258437120,12.6,0,0,0,0
2018-07-05 12:04:17.033168,25,8258437120,12.6,0,0,0,0
2018-07-05 12:04:21.086793,26,8258433024,12.6,0,0,0,0
2018-07-05 12:04:25.139497,27,8258433024,12.6,0,0,0,0
2018-07-05 12:04:29.194057,28,8258433024,12.6,0,0,0,0
2018-07-05 12:04:33.247021,29,8258433024,12.6,0,0,0,0
2018-07-05 12:04:37.299909,30,8258433024,12.6,0,0,0,0
2018-07-05 12:04:41.353233,31,8258433024,12.6,0,0,0,0
2018-07-05 12:04:45.406823,32,8258433024,12.6,0,0,0,0
2018-07-05 12:04:49.461013,33,8258428928,12.6,0,0,0,0
2018-07-05 12:04:53.515053,34,8258428928,12.6,0,0,0,0
2018-07-05 12:04:57.567832,35,8258428928,12.6,0,0,0,0
2018-07-05 12:05:01.621054,36,8258428928,12.6,0,0,0,0
2018-07-05 12:05:05.675294,37,8258428928,12.6,0,0,0,0
2018-07-05 12:05:09.730199,38,8259518464,12.6,0,0,0,0
2018-07-05 12:05:13.783819,39,8260018176,12.6,0,0,0,0
2018-07-05 12:05:17.837338,40,8260014080,12.6,0,0,0,0
2018-07-05 12:05:21.890380,41,8260014080,12.6,0,0,0,0
2018-07-05 12:05:25.944523,42,8260014080,12.6,0,0,0,0
2018-07-05 12:05:29.998747,43,8260014080,12.6,0,0,0,0
2018-07-05 12:05:34.052968,44,8260014080,12.6,0,0,0,0
2018-07-05 12:05:38.107655,45,8260014080,12.6,0,0,0,0
2018-07-05 12:05:42.161248,46,8260014080,12.6,0,0,0,0
2018-07-05 12:05:46.215650,47,8260009984,12.6,0,0,0,0
2018-07-05 12:05:50.270123,48,8260009984,12.6,0,0,0,0
2018-07-05 12:05:54.324632,49,8260009984,12.6,0,0,0,0
2018-07-05 12:05:58.379112,50,8260009984,12.6,0,0,0,0
2018-07-05 12:06:02.433130,51,8260009984,12.6,0,0,0,0
2018-07-05 12:06:06.487932,52,8260009984,12.6,0,0,0,0
2018-07-05 12:06:10.542238,53,8260009984,12.6,0,0,0,0
2018-07-05 12:06:14.596230,54,8260005888,12.6,0,0,0,0
2018-07-05 12:06:18.649798,55,8260005888,12.6,0,0,0,0
2018-07-05 12:06:22.703768,56,8260005888,12.6,0,0,0,0
2018-07-05 12:06:26.757413,57,8260005888,12.6,0,0,0,0
2018-07-05 12:06:30.811291,58,8260005888,12.6,0,0,0,0
2018-07-05 12:06:34.864198,59,8260005888,12.6,0,0,0,0
2018-07-05 12:06:38.918813,60,8260005888,12.6,0,0,0,0
2018-07-05 12:06:42.974026,61,8260005888,12.6,0,0,0,0
2018-07-05 12:06:47.029225,62,8260001792,12.6,0,0,0,0
2018-07-05 12:06:51.083322,63,8260001792,12.6,0,0,0,0
2018-07-05 12:06:55.137520,64,8260001792,12.6,0,0,0,0
2018-07-05 12:06:59.191751,65,8260001792,12.6,0,0,0,0
2018-07-05 12:07:03.245279,66,8260001792,12.6,0,0,0,0
2018-07-05 12:07:07.296700,67,8260001792,12.6,1,0,0,0
2018-07-05 12:07:11.340723,68,8260001792,12.6,0,0,0,0
2018-07-05 12:07:15.393260,69,8259997696,12.6,3,0,0,0
2018-07-05 12:07:19.442489,70,8259997696,12.6,1,0,0,0
2018-07-05 12:07:23.486087,71,8259997696,12.6,0,0,0,0
2018-07-05 12:07:27.537121,72,8259997696,12.6,0,0,0,0
2018-07-05 12:07:31.591848,73,8259997696,12.6,0,0,0,0
2018-07-05 12:07:35.641798,74,8259993600,12.6,2,0,0,0
2018-07-05 12:07:39.684491,75,8259993600,12.6,0,0,0,0
2018-07-05 12:07:43.727199,76,8259989504,12.6,0,0,0,0
2018-07-05 12:07:47.771067,77,8259989504,12.6,0,0,0,0
2018-07-05 12:07:51.812860,78,8259989504,12.6,0,0,0,0
2018-07-05 12:07:55.854861,79,8259989504,12.6,0,0,0,0
2018-07-05 12:07:59.897039,80,8259989504,12.6,0,0,0,0
2018-07-05 12:08:03.939166,81,8259989504,12.6,0,0,0,0
2018-07-05 12:08:07.988469,82,8259989504,12.6,0,0,0,0
2018-07-05 12:08:12.042458,83,8259985408,12.6,0,0,0,0
2018-07-05 12:08:16.090880,84,8259985408,12.6,1,0,0,0
2018-07-05 12:08:20.140803,85,8259985408,12.6,1,0,0,0
2018-07-05 12:08:24.191292,86,8259985408,12.6,3,0,0,0
2018-07-05 12:08:28.233705,87,8259985408,12.6,0,0,0,0
2018-07-05 12:08:32.276393,88,8259985408,12.6,0,0,0,0
2018-07-05 12:08:36.319253,89,8259985408,12.6,0,0,0,0
2018-07-05 12:08:40.361396,90,8259981312,12.6,0,0,0,0
2018-07-05 12:08:44.403836,91,8259981312,12.6,0,0,0,0
2018-07-05 12:08:48.446011,92,8259981312,12.6,0,0,0,0
2018-07-05 12:08:52.488690,93,8259981312,12.6,0,0,0,0
2018-07-05 12:08:56.532171,94,8259981312,12.6,0,0,0,0
2018-07-05 12:09:00.575827,95,8259981312,12.6,0,0,0,0
2018-07-05 12:09:04.618990,96,8259981312,12.6,0,0,0,0
2018-07-05 12:09:08.662362,97,8259977216,12.6,0,0,0,0
2018-07-05 12:09:12.705119,98,8259977216,12.6,0,0,0,0
2018-07-05 12:09:16.748136,99,8259977216,12.6,0,0,0,0
2018-07-05 12:09:20.790617,100,8259977216,12.6,0,0,0,0
2018-07-05 12:09:24.832552,101,8259977216,12.6,0,0,0,0
2018-07-05 12:09:28.874787,102,8259977216,12.6,0,0,0,0
2018-07-05 12:09:32.917030,103,8259977216,12.6,0,0,0,0
2018-07-05 12:09:36.960010,104,8259973120,12.6,0,0,0,0
2018-07-05 12:09:41.003987,105,8259973120,12.6,0,0,0,0
2018-07-05 12:09:45.046914,106,8259973120,12.6,0,0,0,0
2018-07-05 12:09:49.091323,107,8259973120,12.6,0,0,0,0
2018-07-05 12:09:53.134864,108,8259973120,12.6,0,0,0,0
2018-07-05 12:09:57.177846,109,8259973120,12.6,0,0,0,0
2018-07-05 12:10:01.221285,110,8259973120,12.6,0,0,0,0
2018-07-05 12:10:05.265054,111,8259973120,12.6,0,0,0,0
2018-07-05 12:10:09.309062,112,8259969024,12.6,0,0,0,0
2018-07-05 12:10:13.350988,113,8259969024,12.6,0,0,0,0
2018-07-05 12:10:17.394077,114,8259969024,12.6,0,0,0,0
2018-07-05 12:10:21.437899,115,8259969024,12.6,0,0,0,0
2018-07-05 12:10:25.480261,116,8259969024,12.6,0,0,0,0
2018-07-05 12:10:29.523799,117,8259969024,12.6,0,0,0,0
2018-07-05 12:10:33.566078,118,8259969024,12.6,0,0,0,0
2018-07-05 12:10:37.608685,119,8259964928,12.6,0,0,0,0
2018-07-05 12:10:41.650993,120,8259964928,12.6,0,0,0,0
2018-07-05 12:10:45.693680,121,8259964928,12.6,0,0,0,0
2018-07-05 12:10:49.736348,122,8259964928,12.6,0,0,0,0
2018-07-05 12:10:53.785359,123,8259964928,12.6,0,0,0,0
2018-07-05 12:10:57.827367,124,8259964928,12.6,0,0,0,0
2018-07-05 12:11:01.869485,125,8259964928,12.6,0,0,0,0
2018-07-05 12:11:05.912312,126,8259960832,12.6,0,0,0,0
2018-07-05 12:11:09.955248,127,8259960832,12.6,0,0,0,0
2018-07-05 12:11:13.999071,128,8259960832,12.6,0,0,0,0
2018-07-05 12:11:18.042007,129,8259960832,12.6,0,0,0,0
2018-07-05 12:11:22.084171,130,8259960832,12.6,0,0,0,0
2018-07-05 12:11:26.126866,131,8259960832,12.6,0,0,0,0
2018-07-05 12:11:30.170679,132,8259960832,12.6,0,0,0,0
2018-07-05 12:11:34.213607,133,8259956736,12.6,0,0,0,0
2018-07-05 12:11:38.256645,134,8259956736,12.6,0,0,0,0
2018-07-05 12:11:42.298803,135,8259956736,12.6,0,0,0,0
2018-07-05 12:11:46.342096,136,8259956736,12.6,0,0,0,0
2018-07-05 12:11:50.385413,137,8259956736,12.6,0,0,0,0
2018-07-05 12:11:54.428354,138,8259956736,12.6,0,0,0,0
2018-07-05 12:11:58.471222,139,8259956736,12.6,0,0,0,0
2018-07-05 12:12:02.513658,140,8259952640,12.6,0,0,0,0
2018-07-05 12:12:06.556197,141,8259952640,12.6,0,0,0,0
2018-07-05 12:12:10.598740,142,8259952640,12.6,0,0,0,0
2018-07-05 12:12:14.642311,143,8259952640,12.6,0,0,0,0
2018-07-05 12:12:18.684402,144,8259952640,12.6,0,0,0,0
2018-07-05 12:12:22.726883,145,8259952640,12.6,0,0,0,0
2018-07-05 12:12:26.770937,146,8259952640,12.6,0,0,0,0
2018-07-05 12:12:30.814293,147,8259948544,12.6,0,0,0,0
2018-07-05 12:12:34.856914,148,8259948544,12.6,0,0,0,0
2018-07-05 12:12:38.899950,149,8259944448,12.6,0,0,0,0
2018-07-05 12:12:42.942071,150,8259944448,12.6,0,0,0,0
2018-07-05 12:12:46.985331,151,8259944448,12.6,0,0,0,0
2018-07-05 12:12:51.027847,152,8259944448,12.6,0,0,0,0
2018-07-05 12:12:55.070719,153,8259944448,12.6,0,0,0,0
2018-07-05 12:12:59.113767,154,8259940352,12.6,0,0,0,0
2018-07-05 12:13:03.157334,155,8259940352,12.6,0,0,0,0
2018-07-05 12:13:07.200008,156,8259940352,12.6,0,0,0,0
2018-07-05 12:13:11.244202,157,8259940352,12.6,0,0,0,0
2018-07-05 12:13:15.287626,158,8259940352,12.6,0,0,0,0
2018-07-05 12:13:19.330415,159,8259940352,12.6,0,0,0,0
2018-07-05 12:13:23.373596,160,8259940352,12.6,0,0,0,0
2018-07-05 12:13:27.415812,161,8259940352,12.6,0,0,0,0
2018-07-05 12:13:31.457854,162,8259936256,12.6,0,0,0,0
2018-07-05 12:13:35.500432,163,8259936256,12.6,0,0,0,0
2018-07-05 12:13:39.543149,164,8259936256,12.6,0,0,0,0
2018-07-05 12:13:43.586066,165,8259936256,12.6,0,0,0,0
2018-07-05 12:13:47.629074,166,8259936256,12.6,0,0,0,0
2018-07-05 12:13:51.672874,167,8259936256,12.6,0,0,0,0
2018-07-05 12:13:55.715110,168,8259936256,12.6,0,0,0,0
2018-07-05 12:13:59.758691,169,8259932160,12.6,0,0,0,0
2018-07-05 12:14:03.802472,170,8259932160,12.6,0,0,0,0
2018-07-05 12:14:07.844735,171,8259932160,12.6,0,0,0,0
2018-07-05 12:14:11.887992,172,8259932160,12.6,0,0,0,0
2018-07-05 12:14:15.931597,173,8259932160,12.6,0,0,0,0
2018-07-05 12:14:19.975573,174,8259932160,12.6,0,0,0,0
2018-07-05 12:14:24.018396,175,8259932160,12.6,0,0,0,0
2018-07-05 12:14:28.061367,176,8259928064,12.6,0,0,0,0
2018-07-05 12:14:32.103152,177,8259928064,12.6,0,0,0,0
2018-07-05 12:14:36.145339,178,8259928064,12.6,0,0,0,0
2018-07-05 12:14:40.187885,179,8259928064,12.6,0,0,0,0
2018-07-05 12:14:44.231634,180,8259928064,12.6,0,0,0,0
2018-07-05 12:14:48.273700,181,8259928064,12.6,0,0,0,0
2018-07-05 12:14:52.317331,182,8259928064,12.6,0,0,0,0
2018-07-05 12:14:56.360664,183,8259923968,12.6,0,0,0,0
2018-07-05 12:15:00.404461,184,8259923968,12.6,0,0,0,0
2018-07-05 12:15:04.446990,185,8259923968,12.6,0,0,0,0
2018-07-05 12:15:08.490674,186,8259923968,12.6,0,0,0,0
2018-07-05 12:15:12.532688,187,8259923968,12.6,0,0,0,0
2018-07-05 12:15:16.574794,188,8259923968,12.6,0,0,0,0
2018-07-05 12:15:20.618309,189,8259923968,12.6,0,0,0,0
2018-07-05 12:15:24.660748,190,8259919872,12.6,0,0,0,0
2018-07-05 12:15:28.703494,191,8259919872,12.6,0,0,0,0
2018-07-05 12:15:32.746862,192,8259919872,12.6,0,0,0,0
2018-07-05 12:15:36.789286,193,8259919872,12.6,0,0,0,0
2018-07-05 12:15:40.832299,194,8259919872,12.6,0,0,0,0
2018-07-05 12:15:44.875366,195,8259919872,12.6,0,0,0,0
2018-07-05 12:15:48.918884,196,8259919872,12.6,0,0,0,0
2018-07-05 12:15:52.961774,197,8259915776,12.6,0,0,0,0
2018-07-05 12:15:57.005122,198,8259915776,12.6,0,0,0,0
2018-07-05 12:16:01.048354,199,8259915776,12.6,0,0,0,0
2018-07-05 12:16:05.092694,200,8259915776,12.6,0,0,0,0
2018-07-05 12:16:09.134887,201,8259915776,12.6,0,0,0,0
2018-07-05 12:16:13.177039,202,8259915776,12.6,0,0,0,0
2018-07-05 12:16:17.220691,203,8259915776,12.6,0,0,0,0
2018-07-05 12:16:21.262643,204,8259911680,12.6,0,0,0,0
2018-07-05 12:16:25.306140,205,8259911680,12.6,0,0,0,0
