CIWS Data Logger Output File
DataloggerName: 0002
SiteName: Site 0002
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-08-20 11:35:27.640329,1,8228696064,10.6293255132,0,0,0,0
2018-08-20 11:35:31.661818,2,8228696064,10.6046920821,0,0,0,0
2018-08-20 11:35:35.683706,3,8228696064,10.6416422287,0,0,0,0
2018-08-20 11:35:39.705688,4,8228696064,10.6909090909,0,0,0,0
2018-08-20 11:35:43.727601,5,8228696064,10.6293255132,0,0,0,0
2018-08-20 11:35:47.749123,6,8228696064,10.6416422287,0,0,0,0
2018-08-20 11:35:51.771031,7,8228696064,10.6662756598,0,0,0,0
2018-08-20 11:35:55.793086,8,8228691968,10.6170087977,0,0,0,0
2018-08-20 11:35:59.814691,9,8228691968,10.6293255132,0,0,0,0
2018-08-20 11:36:03.835186,10,8228691968,10.6293255132,0,0,0,0
2018-08-20 11:36:07.856600,11,8228687872,10.6046920821,0,0,0,0
2018-08-20 11:36:11.877751,12,8228687872,10.6662756598,0,0,0,0
2018-08-20 11:36:15.899967,13,8228687872,10.6662756598,0,0,0,0
2018-08-20 11:36:19.921041,14,8228687872,10.6416422287,0,0,0,0
2018-08-20 11:36:23.942354,15,8228683776,10.6785923754,0,0,0,0
2018-08-20 11:36:27.963580,16,8228683776,10.6293255132,0,0,0,0
2018-08-20 11:36:31.984975,17,8228683776,10.6170087977,0,0,0,0
2018-08-20 11:36:36.005398,18,8228683776,10.6785923754,0,0,0,0
2018-08-20 11:36:40.026812,19,8228683776,10.6170087977,0,0,0,0
2018-08-20 11:36:44.048375,20,8228683776,10.6293255132,0,0,0,0
2018-08-20 11:36:48.069969,21,8228683776,10.6539589443,0,0,0,0
2018-08-20 11:36:52.091899,22,8228679680,10.6170087977,0,0,0,0
2018-08-20 11:36:56.112281,23,8228679680,10.6539589443,0,0,0,0
2018-08-20 11:37:00.132780,24,8228679680,10.6170087977,0,0,0,0
2018-08-20 11:37:04.153568,25,8228679680,10.6170087977,0,0,0,0
2018-08-20 11:37:08.175498,26,8228679680,10.6785923754,0,0,0,0
2018-08-20 11:37:12.195990,27,8228679680,10.6293255132,0,0,0,0
2018-08-20 11:37:16.217821,28,8228679680,10.6293255132,0,0,0,0
2018-08-20 11:37:20.240098,29,8228679680,10.6416422287,0,0,0,0
2018-08-20 11:37:24.260582,30,8228675584,10.6170087977,0,0,0,0
2018-08-20 11:37:28.282238,31,8228675584,10.6293255132,0,0,0,0
2018-08-20 11:37:32.303271,32,8228675584,10.6416422287,0,0,0,0
2018-08-20 11:37:36.323892,33,8228675584,10.6170087977,0,0,0,0
2018-08-20 11:37:40.345802,34,8228675584,10.6785923754,0,0,0,0
2018-08-20 11:37:44.367225,35,8228675584,10.6785923754,0,0,0,0
2018-08-20 11:37:48.388927,36,8228675584,10.6785923754,0,0,0,0
2018-08-20 11:37:52.410427,37,8228671488,10.6539589443,0,0,0,0
2018-08-20 11:37:56.431228,38,8228671488,10.6662756598,0,0,0,0
2018-08-20 11:38:00.452945,39,8228671488,10.6293255132,0,0,0,0
2018-08-20 11:38:04.473866,40,8228671488,10.6293255132,0,0,0,0
2018-08-20 11:38:08.496346,41,8228671488,10.6662756598,0,0,0,0
2018-08-20 11:38:12.517673,42,8228671488,10.6416422287,0,0,0,0
2018-08-20 11:38:16.538578,43,8228671488,10.6416422287,0,0,0,0
2018-08-20 11:38:20.559642,44,8228667392,10.6170087977,0,0,0,0
2018-08-20 11:38:24.581604,45,8228667392,10.6170087977,0,0,0,0
2018-08-20 11:38:28.602649,46,8228667392,10.6293255132,0,0,0,0
2018-08-20 11:38:32.623806,47,8228667392,10.6662756598,0,0,0,0
2018-08-20 11:38:36.644503,48,8228667392,10.6293255132,0,0,0,0
2018-08-20 11:38:40.665893,49,8228667392,10.6170087977,0,0,0,0
2018-08-20 11:38:44.686716,50,8228667392,10.6785923754,0,0,0,0
2018-08-20 11:38:48.707100,51,8228663296,10.6785923754,0,0,0,0
2018-08-20 11:38:52.729081,52,8228663296,10.6170087977,0,0,0,0
2018-08-20 11:38:56.749281,53,8228663296,10.6539589443,0,0,0,0
2018-08-20 11:39:00.770236,54,8228663296,10.6539589443,0,0,0,0
2018-08-20 11:39:04.792130,55,8228663296,10.6170087977,0,0,0,0
2018-08-20 11:39:08.812774,56,8228663296,10.6662756598,0,0,0,0
2018-08-20 11:39:12.833425,57,8228663296,10.6539589443,0,0,0,0
2018-08-20 11:39:16.855041,58,8228659200,10.6785923754,0,0,0,0
2018-08-20 11:39:20.875560,59,8228659200,10.6416422287,0,0,0,0
2018-08-20 11:39:24.896768,60,8228659200,10.6416422287,0,0,0,0
2018-08-20 11:39:28.917819,61,8228659200,10.6170087977,0,0,0,0
2018-08-20 11:39:32.939828,62,8228659200,10.6170087977,0,0,0,0
2018-08-20 11:39:36.960438,63,8228655104,10.6293255132,0,0,0,0
2018-08-20 11:39:40.981390,64,8228655104,10.6539589443,0,0,0,0
2018-08-20 11:39:45.002819,65,8228655104,10.6662756598,0,0,0,0
2018-08-20 11:39:49.023826,66,8228651008,10.6416422287,0,0,0,0
2018-08-20 11:39:53.045641,67,8228651008,10.6785923754,0,0,0,0
2018-08-20 11:39:57.067580,68,8228651008,10.6785923754,0,0,0,0
2018-08-20 11:40:01.088480,69,8228651008,10.6785923754,0,0,0,0
2018-08-20 11:40:05.109473,70,8228651008,10.6785923754,0,0,0,0
2018-08-20 11:40:09.130478,71,8228651008,10.6416422287,0,0,0,0
2018-08-20 11:40:13.152029,72,8228651008,10.6293255132,0,0,0,0
2018-08-20 11:40:17.173938,73,8228646912,10.6662756598,0,0,0,0
2018-08-20 11:40:21.195700,74,8228646912,10.6539589443,0,0,0,0
2018-08-20 11:40:25.215887,75,8228646912,10.6416422287,0,0,0,0
2018-08-20 11:40:29.237050,76,8228646912,10.6293255132,0,0,0,0
2018-08-20 11:40:33.257657,77,8228646912,10.6785923754,0,0,0,0
2018-08-20 11:40:37.278648,78,8228646912,10.6785923754,0,0,0,0
2018-08-20 11:40:41.300379,79,8228646912,10.6539589443,0,0,0,0
2018-08-20 11:40:45.320826,80,8228642816,10.6662756598,0,0,0,0
2018-08-20 11:40:49.342312,81,8228642816,10.6293255132,0,0,0,0
2018-08-20 11:40:53.363245,82,8228642816,10.6416422287,0,0,0,0
2018-08-20 11:40:57.384773,83,8228642816,10.6785923754,0,0,0,0
2018-08-20 11:41:01.406325,84,8228642816,10.6662756598,0,0,0,0
2018-08-20 11:41:05.428559,85,8228642816,10.6662756598,0,0,0,0
2018-08-20 11:41:09.450089,86,8228642816,10.6785923754,0,0,0,0
2018-08-20 11:41:13.470901,87,8228638720,10.6539589443,0,0,0,0
