,timestamp,pulse
0,2018-08-18 07:00:17.129195,0
18780,2018-08-18 07:00:21.129195,4
18781,2018-08-18 07:00:25.159060,6
18782,2018-08-18 07:00:29.190273,3
18783,2018-08-18 07:00:33.221545,4
18784,2018-08-18 07:00:37.251775,4
18785,2018-08-18 07:00:41.281132,4
18786,2018-08-18 07:00:45.311568,4
18787,2018-08-18 07:00:49.342146,3
18788,2018-08-18 07:00:53.372887,4
18789,2018-08-18 07:00:57.405308,4
18790,2018-08-18 07:01:01.436323,3
18791,2018-08-18 07:01:05.465493,4
18792,2018-08-18 07:01:09.495881,4
18793,2018-08-18 07:01:13.527273,4
18794,2018-08-18 07:01:17.556490,3
18795,2018-08-18 07:01:21.586316,4
18796,2018-08-18 07:01:25.617352,4
18797,2018-08-18 07:01:29.647399,3
18798,2018-08-18 07:01:33.677074,4
18799,2018-08-18 07:01:37.706737,4
18800,2018-08-18 07:01:41.738133,4
18801,2018-08-18 07:01:45.768502,3
18802,2018-08-18 07:01:49.797528,4
18803,2018-08-18 07:01:53.827335,4
18804,2018-08-18 07:01:57.858620,4
18805,2018-08-18 07:02:01.889020,3
18806,2018-08-18 07:02:05.918337,3
18807,2018-08-18 07:02:09.948181,4
18808,2018-08-18 07:02:13.979240,4
18809,2018-08-18 07:02:18.010240,4
18810,2018-08-18 07:02:22.040412,3
18811,2018-08-18 07:02:26.071089,4
18812,2018-08-18 07:02:30.101033,4
18813,2018-08-18 07:02:34.132324,4
18814,2018-08-18 07:02:38.162588,3
18815,2018-08-18 07:02:42.193260,4
18816,2018-08-18 07:02:46.224267,4
18817,2018-08-18 07:02:50.254546,4
18818,2018-08-18 07:02:54.285833,4
18819,2018-08-18 07:02:58.316650,6
18820,2018-08-18 07:03:02.346946,8
18821,2018-08-18 07:03:06.378213,7
18822,2018-08-18 07:03:10.408647,7
18823,2018-08-18 07:03:14.438360,8
18824,2018-08-18 07:03:18.470385,8
18825,2018-08-18 07:03:22.502075,8
18826,2018-08-18 07:03:26.532335,7
18827,2018-08-18 07:03:30.562278,8
18828,2018-08-18 07:03:34.593290,8
18829,2018-08-18 07:03:38.624458,8
18830,2018-08-18 07:03:42.655675,7
18831,2018-08-18 07:03:46.685098,6
18832,2018-08-18 07:03:50.715868,5
18833,2018-08-18 07:03:54.745485,4
18834,2018-08-18 07:03:58.775894,4
18835,2018-08-18 07:04:02.806548,4
18836,2018-08-18 07:04:06.837340,4
18837,2018-08-18 07:04:10.867315,4
18838,2018-08-18 07:04:14.897824,4
18839,2018-08-18 07:04:18.928747,4
18840,2018-08-18 07:04:22.958121,3
18841,2018-08-18 07:04:26.988900,4
18842,2018-08-18 07:04:31.018086,4
18843,2018-08-18 07:04:35.048650,4
18844,2018-08-18 07:04:39.080216,4
18845,2018-08-18 07:04:43.111132,4
18846,2018-08-18 07:04:47.142683,3
18847,2018-08-18 07:04:51.173586,4
18848,2018-08-18 07:04:55.203920,4
18849,2018-08-18 07:04:59.234053,4
18850,2018-08-18 07:05:03.263959,4
18851,2018-08-18 07:05:07.294432,3
18852,2018-08-18 07:05:11.324527,4
18853,2018-08-18 07:05:15.355678,4
18854,2018-08-18 07:05:19.385959,3
-1,2018-08-18 07:05:23.385959,0
