,timestamp,pulse
0,2018-07-20 07:52:59.315145,0.0
40241,2018-07-20 07:53:03.315145,6.0
40242,2018-07-20 07:53:07.346000,44.0
40243,2018-07-20 07:53:11.377443,43.0
40244,2018-07-20 07:53:15.408391,42.0
40245,2018-07-20 07:53:19.438385,42.0
40246,2018-07-20 07:53:23.469460,40.0
40247,2018-07-20 07:53:27.499364,40.0
40248,2018-07-20 07:53:31.529177,40.0
40249,2018-07-20 07:53:35.559488,39.0
40250,2018-07-20 07:53:39.590539,39.0
40251,2018-07-20 07:53:43.621129,40.0
40252,2018-07-20 07:53:47.651254,40.0
40253,2018-07-20 07:53:51.681874,39.0
40254,2018-07-20 07:53:55.712033,39.0
40255,2018-07-20 07:53:59.742112,40.0
40256,2018-07-20 07:54:03.772898,40.0
40257,2018-07-20 07:54:07.802417,40.0
40258,2018-07-20 07:54:11.833244,40.0
40259,2018-07-20 07:54:15.864320,40.0
40260,2018-07-20 07:54:19.894829,40.0
40261,2018-07-20 07:54:23.925359,40.0
40262,2018-07-20 07:54:27.955530,40.0
40263,2018-07-20 07:54:31.986384,40.0
40264,2018-07-20 07:54:36.017501,40.0
40265,2018-07-20 07:54:40.048871,40.0
40266,2018-07-20 07:54:44.080270,40.0
40267,2018-07-20 07:54:48.111204,39.0
40268,2018-07-20 07:54:52.141121,40.0
40269,2018-07-20 07:54:56.171615,40.0
40270,2018-07-20 07:55:00.202120,40.0
40271,2018-07-20 07:55:04.233196,40.0
40272,2018-07-20 07:55:08.263825,39.0
40273,2018-07-20 07:55:12.295285,40.0
40274,2018-07-20 07:55:16.325735,40.0
40275,2018-07-20 07:55:20.356545,40.0
40276,2018-07-20 07:55:24.386425,40.0
40277,2018-07-20 07:55:28.416814,39.0
40278,2018-07-20 07:55:32.446800,40.0
40279,2018-07-20 07:55:36.478087,40.0
40280,2018-07-20 07:55:40.508043,40.0
40281,2018-07-20 07:55:44.539300,39.0
40282,2018-07-20 07:55:48.570097,40.0
40283,2018-07-20 07:55:52.601399,40.0
40284,2018-07-20 07:55:56.632781,40.0
40285,2018-07-20 07:56:00.663218,40.0
40286,2018-07-20 07:56:04.693899,40.0
40287,2018-07-20 07:56:08.724203,40.0
40288,2018-07-20 07:56:12.754910,40.0
40289,2018-07-20 07:56:16.784924,40.0
40290,2018-07-20 07:56:20.816544,40.0
40291,2018-07-20 07:56:24.847589,40.0
40292,2018-07-20 07:56:28.877343,40.0
40293,2018-07-20 07:56:32.907308,40.0
40294,2018-07-20 07:56:36.938627,40.0
40295,2018-07-20 07:56:40.968860,40.0
40296,2018-07-20 07:56:45.000640,40.0
40297,2018-07-20 07:56:49.032132,40.0
40298,2018-07-20 07:56:53.062639,40.0
40299,2018-07-20 07:56:57.093138,40.0
40300,2018-07-20 07:57:01.122828,40.0
40301,2018-07-20 07:57:05.154663,40.0
40302,2018-07-20 07:57:09.185084,40.0
40303,2018-07-20 07:57:13.216620,41.0
40304,2018-07-20 07:57:17.247984,40.0
40305,2018-07-20 07:57:21.278662,40.0
40306,2018-07-20 07:57:25.310098,40.0
40307,2018-07-20 07:57:29.341847,40.0
40308,2018-07-20 07:57:33.372757,40.0
40309,2018-07-20 07:57:37.404341,40.0
40310,2018-07-20 07:57:41.435676,40.0
40311,2018-07-20 07:57:45.465951,40.0
40312,2018-07-20 07:57:49.496056,40.0
40313,2018-07-20 07:57:53.527651,40.0
40314,2018-07-20 07:57:57.558962,40.0
40315,2018-07-20 07:58:01.590023,40.0
40316,2018-07-20 07:58:05.621839,40.0
40317,2018-07-20 07:58:09.653907,40.0
40318,2018-07-20 07:58:13.684436,40.0
40319,2018-07-20 07:58:17.715609,40.0
40320,2018-07-20 07:58:21.747132,40.0
40321,2018-07-20 07:58:25.778182,40.0
40322,2018-07-20 07:58:29.808184,40.0
40323,2018-07-20 07:58:33.838627,40.0
40324,2018-07-20 07:58:37.868975,40.0
40325,2018-07-20 07:58:41.898971,40.0
40326,2018-07-20 07:58:45.930328,40.0
40327,2018-07-20 07:58:49.960581,41.0
40328,2018-07-20 07:58:53.992042,40.0
40329,2018-07-20 07:58:58.022211,40.0
40330,2018-07-20 07:59:02.052855,40.0
40331,2018-07-20 07:59:06.083703,40.0
40332,2018-07-20 07:59:10.114792,40.0
40333,2018-07-20 07:59:14.145250,40.0
40334,2018-07-20 07:59:18.176425,40.0
40335,2018-07-20 07:59:22.207585,40.0
40336,2018-07-20 07:59:26.239100,40.0
40337,2018-07-20 07:59:30.269846,40.0
40338,2018-07-20 07:59:34.300232,40.0
40339,2018-07-20 07:59:38.331905,40.0
40340,2018-07-20 07:59:42.361722,40.0
40341,2018-07-20 07:59:46.391379,40.0
40342,2018-07-20 07:59:50.422773,40.0
40343,2018-07-20 07:59:54.453575,40.0
40344,2018-07-20 07:59:58.483517,40.0
40345,2018-07-20 08:00:02.514422,40.0
40346,2018-07-20 08:00:06.544730,40.0
40347,2018-07-20 08:00:10.575704,40.0
40348,2018-07-20 08:00:14.606144,40.0
40349,2018-07-20 08:00:18.636621,40.0
40350,2018-07-20 08:00:22.667246,40.0
40351,2018-07-20 08:00:26.696963,40.0
40352,2018-07-20 08:00:30.726878,40.0
40353,2018-07-20 08:00:34.757142,40.0
40354,2018-07-20 08:00:38.788366,41.0
40355,2018-07-20 08:00:42.819634,40.0
40356,2018-07-20 08:00:46.850794,41.0
40357,2018-07-20 08:00:50.881953,40.0
40358,2018-07-20 08:00:54.912482,41.0
40359,2018-07-20 08:00:58.943759,40.0
40360,2018-07-20 08:01:02.973806,40.0
40361,2018-07-20 08:01:07.004122,40.0
40362,2018-07-20 08:01:11.035693,40.0
40363,2018-07-20 08:01:15.066400,40.0
40364,2018-07-20 08:01:19.096764,41.0
40365,2018-07-20 08:01:23.126810,40.0
40366,2018-07-20 08:01:27.157629,40.0
40367,2018-07-20 08:01:31.189212,40.0
40368,2018-07-20 08:01:35.219041,40.0
40369,2018-07-20 08:01:39.250244,40.0
40370,2018-07-20 08:01:43.282474,40.0
40371,2018-07-20 08:01:47.313704,40.0
40372,2018-07-20 08:01:51.343659,40.0
40373,2018-07-20 08:01:55.375106,40.0
40374,2018-07-20 08:01:59.405293,40.0
40375,2018-07-20 08:02:03.436609,40.0
40376,2018-07-20 08:02:07.466318,40.0
40377,2018-07-20 08:02:11.496319,40.0
40378,2018-07-20 08:02:15.527148,40.0
40379,2018-07-20 08:02:19.557211,40.0
40380,2018-07-20 08:02:23.588659,41.0
40381,2018-07-20 08:02:27.619310,40.0
40382,2018-07-20 08:02:31.650547,40.0
40383,2018-07-20 08:02:35.681306,40.0
40384,2018-07-20 08:02:39.711270,40.0
40385,2018-07-20 08:02:43.742850,40.0
40386,2018-07-20 08:02:47.774378,40.0
40387,2018-07-20 08:02:51.804309,40.0
40388,2018-07-20 08:02:55.835276,40.0
40389,2018-07-20 08:02:59.866620,40.0
40390,2018-07-20 08:03:03.895751,19.0
-1,2018-07-20 08:03:07.895751,0.0
