,timestamp,pulse
0,2018-07-18 13:00:58.571785,0.0
1878,2018-07-18 13:01:02.571785,8.0
1879,2018-07-18 13:01:06.602143,4.0
1880,2018-07-18 13:01:10.632458,4.0
1881,2018-07-18 13:01:14.663449,4.0
1882,2018-07-18 13:01:18.693835,4.0
1883,2018-07-18 13:01:22.724070,4.0
1884,2018-07-18 13:01:26.755606,4.0
1885,2018-07-18 13:01:30.785748,4.0
1886,2018-07-18 13:01:34.817275,4.0
1887,2018-07-18 13:01:38.846893,4.0
1888,2018-07-18 13:01:42.877414,3.0
1889,2018-07-18 13:01:46.906726,4.0
1890,2018-07-18 13:01:50.937057,4.0
1891,2018-07-18 13:01:54.968304,3.0
1892,2018-07-18 13:01:58.998854,4.0
1893,2018-07-18 13:02:03.028584,4.0
1894,2018-07-18 13:02:07.059839,4.0
1895,2018-07-18 13:02:11.090935,4.0
1896,2018-07-18 13:02:15.122156,4.0
1897,2018-07-18 13:02:19.153358,4.0
1898,2018-07-18 13:02:23.183137,4.0
1899,2018-07-18 13:02:27.213206,4.0
1900,2018-07-18 13:02:31.243541,4.0
1901,2018-07-18 13:02:35.273670,4.0
1902,2018-07-18 13:02:39.304638,4.0
1903,2018-07-18 13:02:43.334236,4.0
1904,2018-07-18 13:02:47.364307,4.0
1905,2018-07-18 13:02:51.393922,4.0
1906,2018-07-18 13:02:55.425617,4.0
1907,2018-07-18 13:02:59.455474,4.0
1908,2018-07-18 13:03:03.486735,4.0
1909,2018-07-18 13:03:07.517515,4.0
1910,2018-07-18 13:03:11.547787,4.0
1911,2018-07-18 13:03:15.579995,4.0
1912,2018-07-18 13:03:19.610113,4.0
1913,2018-07-18 13:03:23.641011,4.0
1914,2018-07-18 13:03:27.672384,4.0
1915,2018-07-18 13:03:31.703815,4.0
1916,2018-07-18 13:03:35.733906,4.0
1917,2018-07-18 13:03:39.764865,4.0
1918,2018-07-18 13:03:43.796030,4.0
1919,2018-07-18 13:03:47.827078,4.0
1920,2018-07-18 13:03:51.857379,4.0
1921,2018-07-18 13:03:55.888080,4.0
1922,2018-07-18 13:03:59.918830,4.0
1923,2018-07-18 13:04:03.949781,4.0
1924,2018-07-18 13:04:07.980065,4.0
1925,2018-07-18 13:04:12.010413,4.0
1926,2018-07-18 13:04:16.040486,4.0
1927,2018-07-18 13:04:20.071743,4.0
1928,2018-07-18 13:04:24.102494,4.0
1929,2018-07-18 13:04:28.133626,4.0
1930,2018-07-18 13:04:32.166179,4.0
1931,2018-07-18 13:04:36.195755,4.0
1932,2018-07-18 13:04:40.226509,4.0
1933,2018-07-18 13:04:44.256397,4.0
1934,2018-07-18 13:04:48.287395,4.0
1935,2018-07-18 13:04:52.317363,3.0
1936,2018-07-18 13:04:56.348118,3.0
1937,2018-07-18 13:05:00.379202,4.0
1938,2018-07-18 13:05:04.410444,4.0
1939,2018-07-18 13:05:08.441433,4.0
1940,2018-07-18 13:05:12.470947,4.0
1941,2018-07-18 13:05:16.501278,4.0
1942,2018-07-18 13:05:20.532109,4.0
1943,2018-07-18 13:05:24.562312,4.0
1944,2018-07-18 13:05:28.592913,4.0
1945,2018-07-18 13:05:32.623604,4.0
1946,2018-07-18 13:05:36.653751,4.0
1947,2018-07-18 13:05:40.684233,4.0
1948,2018-07-18 13:05:44.716036,4.0
1949,2018-07-18 13:05:48.746756,4.0
1950,2018-07-18 13:05:52.776872,4.0
1951,2018-07-18 13:05:56.807483,4.0
1952,2018-07-18 13:06:00.837602,4.0
1953,2018-07-18 13:06:04.867531,4.0
1954,2018-07-18 13:06:08.898602,4.0
1955,2018-07-18 13:06:12.928464,4.0
1956,2018-07-18 13:06:16.959403,4.0
1957,2018-07-18 13:06:20.990858,4.0
1958,2018-07-18 13:06:25.022421,4.0
1959,2018-07-18 13:06:29.053067,4.0
1960,2018-07-18 13:06:33.083146,4.0
1961,2018-07-18 13:06:37.113689,4.0
1962,2018-07-18 13:06:41.144155,4.0
1963,2018-07-18 13:06:45.175434,4.0
1964,2018-07-18 13:06:49.205676,4.0
1965,2018-07-18 13:06:53.236463,4.0
1966,2018-07-18 13:06:57.267230,4.0
1967,2018-07-18 13:07:01.297356,4.0
1968,2018-07-18 13:07:05.327686,4.0
1969,2018-07-18 13:07:09.358118,4.0
1970,2018-07-18 13:07:13.388789,4.0
1971,2018-07-18 13:07:17.420198,4.0
1972,2018-07-18 13:07:21.449987,4.0
1973,2018-07-18 13:07:25.480570,4.0
1974,2018-07-18 13:07:29.511784,4.0
1975,2018-07-18 13:07:33.542290,4.0
1976,2018-07-18 13:07:37.573743,4.0
1977,2018-07-18 13:07:41.603518,4.0
1978,2018-07-18 13:07:45.634440,4.0
1979,2018-07-18 13:07:49.664117,4.0
1980,2018-07-18 13:07:53.694015,4.0
1981,2018-07-18 13:07:57.725190,4.0
1982,2018-07-18 13:08:01.755438,4.0
1983,2018-07-18 13:08:05.787010,4.0
1984,2018-07-18 13:08:09.817312,3.0
1985,2018-07-18 13:08:13.848615,3.0
1986,2018-07-18 13:08:17.880237,4.0
1987,2018-07-18 13:08:21.911898,4.0
1988,2018-07-18 13:08:25.942512,4.0
1989,2018-07-18 13:08:29.973423,4.0
1990,2018-07-18 13:08:34.004312,4.0
1991,2018-07-18 13:08:38.034212,4.0
1992,2018-07-18 13:08:42.065370,4.0
1993,2018-07-18 13:08:46.095615,4.0
1994,2018-07-18 13:08:50.126154,4.0
1995,2018-07-18 13:08:54.159740,4.0
1996,2018-07-18 13:08:58.189347,4.0
1997,2018-07-18 13:09:02.220438,4.0
1998,2018-07-18 13:09:06.250879,4.0
1999,2018-07-18 13:09:10.282337,4.0
2000,2018-07-18 13:09:14.313981,4.0
2001,2018-07-18 13:09:18.345315,4.0
2002,2018-07-18 13:09:22.376736,4.0
2003,2018-07-18 13:09:26.408007,4.0
2004,2018-07-18 13:09:30.438733,3.0
2005,2018-07-18 13:09:34.469741,3.0
2006,2018-07-18 13:09:38.500894,4.0
2007,2018-07-18 13:09:42.531738,4.0
2008,2018-07-18 13:09:46.561249,4.0
2009,2018-07-18 13:09:50.591768,4.0
2010,2018-07-18 13:09:54.622708,4.0
2011,2018-07-18 13:09:58.652901,4.0
2012,2018-07-18 13:10:02.684065,4.0
2013,2018-07-18 13:10:06.713738,4.0
2014,2018-07-18 13:10:10.743685,4.0
2015,2018-07-18 13:10:14.775142,4.0
2016,2018-07-18 13:10:18.804964,4.0
2017,2018-07-18 13:10:22.835367,3.0
2018,2018-07-18 13:10:26.866750,3.0
2019,2018-07-18 13:10:30.897378,4.0
2020,2018-07-18 13:10:34.928766,4.0
2021,2018-07-18 13:10:38.958955,4.0
2022,2018-07-18 13:10:42.989170,4.0
2023,2018-07-18 13:10:47.020016,4.0
2024,2018-07-18 13:10:51.050137,4.0
2025,2018-07-18 13:10:55.081621,4.0
2026,2018-07-18 13:10:59.111476,4.0
-1,2018-07-18 13:11:03.111476,0.0
