,timestamp,pulse
0,2018-07-26 00:29:29.863935,0.0
10059,2018-07-26 00:29:33.863935,28.0
10060,2018-07-26 00:29:37.894374,44.0
10061,2018-07-26 00:29:41.925643,41.0
10062,2018-07-26 00:29:45.955312,38.0
10063,2018-07-26 00:29:49.985719,33.0
10064,2018-07-26 00:29:54.015088,32.0
10065,2018-07-26 00:29:58.044834,32.0
10066,2018-07-26 00:30:02.073989,32.0
10067,2018-07-26 00:30:06.103467,32.0
10068,2018-07-26 00:30:10.133423,32.0
10069,2018-07-26 00:30:14.163575,32.0
10070,2018-07-26 00:30:18.193634,32.0
10071,2018-07-26 00:30:22.223218,32.0
10072,2018-07-26 00:30:26.253521,32.0
10073,2018-07-26 00:30:30.283684,33.0
10074,2018-07-26 00:30:34.315465,33.0
10075,2018-07-26 00:30:38.346680,33.0
10076,2018-07-26 00:30:42.376792,33.0
10077,2018-07-26 00:30:46.406412,33.0
10078,2018-07-26 00:30:50.435968,33.0
10079,2018-07-26 00:30:54.466047,33.0
10080,2018-07-26 00:30:58.496920,33.0
10081,2018-07-26 00:31:02.526918,33.0
10082,2018-07-26 00:31:06.557098,33.0
10083,2018-07-26 00:31:10.587466,33.0
10084,2018-07-26 00:31:14.618371,33.0
10085,2018-07-26 00:31:18.647495,33.0
10086,2018-07-26 00:31:22.677411,33.0
10087,2018-07-26 00:31:26.707184,33.0
10088,2018-07-26 00:31:30.736452,33.0
10089,2018-07-26 00:31:34.766073,33.0
10090,2018-07-26 00:31:38.796908,33.0
10091,2018-07-26 00:31:42.827670,33.0
10092,2018-07-26 00:31:46.857002,33.0
10093,2018-07-26 00:31:50.887658,33.0
10094,2018-07-26 00:31:54.917702,33.0
10095,2018-07-26 00:31:58.947786,33.0
10096,2018-07-26 00:32:02.977258,33.0
10097,2018-07-26 00:32:07.006600,33.0
10098,2018-07-26 00:32:11.036518,33.0
10099,2018-07-26 00:32:15.065869,33.0
10100,2018-07-26 00:32:19.096004,33.0
10101,2018-07-26 00:32:23.125809,33.0
10102,2018-07-26 00:32:27.156549,33.0
10103,2018-07-26 00:32:31.187131,33.0
10104,2018-07-26 00:32:35.216520,33.0
10105,2018-07-26 00:32:39.246471,33.0
10106,2018-07-26 00:32:43.275441,33.0
10107,2018-07-26 00:32:47.304839,33.0
10108,2018-07-26 00:32:51.333807,33.0
10109,2018-07-26 00:32:55.363970,33.0
10110,2018-07-26 00:32:59.394015,33.0
10111,2018-07-26 00:33:03.424676,33.0
10112,2018-07-26 00:33:07.455572,33.0
10113,2018-07-26 00:33:11.485584,33.0
10114,2018-07-26 00:33:15.515173,33.0
10115,2018-07-26 00:33:19.544362,33.0
10116,2018-07-26 00:33:23.574083,33.0
10117,2018-07-26 00:33:27.603982,33.0
10118,2018-07-26 00:33:31.634427,33.0
10119,2018-07-26 00:33:35.664544,33.0
10120,2018-07-26 00:33:39.694288,33.0
10121,2018-07-26 00:33:43.724967,32.0
10122,2018-07-26 00:33:47.755854,32.0
10123,2018-07-26 00:33:51.785087,32.0
10124,2018-07-26 00:33:55.814404,33.0
10125,2018-07-26 00:33:59.845094,32.0
10126,2018-07-26 00:34:03.875417,33.0
10127,2018-07-26 00:34:07.904841,32.0
10128,2018-07-26 00:34:11.934824,32.0
10129,2018-07-26 00:34:15.966256,32.0
10130,2018-07-26 00:34:19.995296,33.0
10131,2018-07-26 00:34:24.024846,32.0
10132,2018-07-26 00:34:28.055328,32.0
10133,2018-07-26 00:34:32.085567,32.0
10134,2018-07-26 00:34:36.115454,32.0
10135,2018-07-26 00:34:40.144452,32.0
10136,2018-07-26 00:34:44.173823,33.0
10137,2018-07-26 00:34:48.202986,33.0
10138,2018-07-26 00:34:52.232668,33.0
10139,2018-07-26 00:34:56.261209,33.0
10140,2018-07-26 00:35:00.291609,33.0
10141,2018-07-26 00:35:04.321317,33.0
10142,2018-07-26 00:35:08.350739,33.0
10143,2018-07-26 00:35:12.380433,33.0
10144,2018-07-26 00:35:16.409723,33.0
10145,2018-07-26 00:35:20.439712,33.0
10146,2018-07-26 00:35:24.470395,32.0
10147,2018-07-26 00:35:28.500745,32.0
10148,2018-07-26 00:35:32.531785,42.0
10149,2018-07-26 00:35:36.561839,43.0
10150,2018-07-26 00:35:40.590633,43.0
10151,2018-07-26 00:35:44.620232,42.0
10152,2018-07-26 00:35:48.650794,39.0
10153,2018-07-26 00:35:52.681217,32.0
10154,2018-07-26 00:35:56.710995,28.0
10155,2018-07-26 00:36:00.741199,28.0
10156,2018-07-26 00:36:04.771185,28.0
10157,2018-07-26 00:36:08.802192,28.0
10158,2018-07-26 00:36:12.832272,28.0
10159,2018-07-26 00:36:16.861657,28.0
10160,2018-07-26 00:36:20.892233,28.0
10161,2018-07-26 00:36:24.922049,28.0
10162,2018-07-26 00:36:28.950816,28.0
10163,2018-07-26 00:36:32.981396,28.0
10164,2018-07-26 00:36:37.011339,28.0
10165,2018-07-26 00:36:41.040242,28.0
10166,2018-07-26 00:36:45.069528,28.0
10167,2018-07-26 00:36:49.099970,28.0
10168,2018-07-26 00:36:53.130343,28.0
10169,2018-07-26 00:36:57.160972,28.0
10170,2018-07-26 00:37:01.190971,28.0
10171,2018-07-26 00:37:05.220434,27.0
10172,2018-07-26 00:37:09.250958,28.0
10173,2018-07-26 00:37:13.279750,28.0
10174,2018-07-26 00:37:17.310596,28.0
10175,2018-07-26 00:37:21.340768,28.0
10176,2018-07-26 00:37:25.370478,28.0
10177,2018-07-26 00:37:29.400279,28.0
10178,2018-07-26 00:37:33.429822,28.0
10179,2018-07-26 00:37:37.460535,28.0
10180,2018-07-26 00:37:41.490034,28.0
10181,2018-07-26 00:37:45.520620,28.0
10182,2018-07-26 00:37:49.551258,28.0
10183,2018-07-26 00:37:53.581101,28.0
10184,2018-07-26 00:37:57.610236,28.0
10185,2018-07-26 00:38:01.640457,28.0
10186,2018-07-26 00:38:05.669819,27.0
10187,2018-07-26 00:38:09.700035,27.0
10188,2018-07-26 00:38:13.729815,28.0
10189,2018-07-26 00:38:17.759825,28.0
10190,2018-07-26 00:38:21.788704,28.0
10191,2018-07-26 00:38:25.819467,28.0
10192,2018-07-26 00:38:29.849142,28.0
10193,2018-07-26 00:38:33.878780,28.0
10194,2018-07-26 00:38:37.907665,27.0
10195,2018-07-26 00:38:41.937014,28.0
10196,2018-07-26 00:38:45.966463,28.0
10197,2018-07-26 00:38:49.995404,28.0
10198,2018-07-26 00:38:54.025361,28.0
10199,2018-07-26 00:38:58.056000,28.0
10200,2018-07-26 00:39:02.085840,28.0
10201,2018-07-26 00:39:06.117108,28.0
10202,2018-07-26 00:39:10.146481,28.0
