,timestamp,pulse
0,2018-08-07 19:00:04.512158,0
29464,2018-08-07 19:00:08.512158,4
29465,2018-08-07 19:00:12.541610,5
29466,2018-08-07 19:00:16.572085,4
29467,2018-08-07 19:00:20.602598,4
29468,2018-08-07 19:00:24.633701,4
29469,2018-08-07 19:00:28.662951,4
29470,2018-08-07 19:00:32.692765,4
29471,2018-08-07 19:00:36.723674,4
29472,2018-08-07 19:00:40.753250,3
29473,2018-08-07 19:00:44.782803,4
29474,2018-08-07 19:00:48.813637,4
29475,2018-08-07 19:00:52.842982,4
29476,2018-08-07 19:00:56.874194,4
29477,2018-08-07 19:01:00.903525,4
29478,2018-08-07 19:01:04.934097,3
29479,2018-08-07 19:01:08.964258,4
29480,2018-08-07 19:01:12.993806,4
29481,2018-08-07 19:01:17.023185,4
29482,2018-08-07 19:01:21.053026,4
29483,2018-08-07 19:01:25.083377,3
29484,2018-08-07 19:01:29.112594,4
29485,2018-08-07 19:01:33.142889,4
29486,2018-08-07 19:01:37.171704,4
29487,2018-08-07 19:01:41.201534,4
29488,2018-08-07 19:01:45.231893,4
29489,2018-08-07 19:01:49.261748,4
29490,2018-08-07 19:01:53.291003,3
29491,2018-08-07 19:01:57.322250,3
29492,2018-08-07 19:02:01.352354,4
29493,2018-08-07 19:02:05.381805,4
29494,2018-08-07 19:02:09.412726,4
29495,2018-08-07 19:02:13.442148,4
29496,2018-08-07 19:02:17.471821,4
29497,2018-08-07 19:02:21.501763,3
29498,2018-08-07 19:02:25.531338,4
29499,2018-08-07 19:02:29.561503,4
29500,2018-08-07 19:02:33.590769,4
29501,2018-08-07 19:02:37.621895,4
29502,2018-08-07 19:02:41.652667,4
29503,2018-08-07 19:02:45.682399,4
29504,2018-08-07 19:02:49.711942,4
29505,2018-08-07 19:02:53.742099,3
29506,2018-08-07 19:02:57.771590,4
29507,2018-08-07 19:03:01.802174,4
29508,2018-08-07 19:03:05.831880,4
29509,2018-08-07 19:03:09.862875,4
29510,2018-08-07 19:03:13.893031,4
29511,2018-08-07 19:03:17.924110,3
29512,2018-08-07 19:03:21.954940,3
29513,2018-08-07 19:03:25.984150,4
29514,2018-08-07 19:03:30.014446,4
29515,2018-08-07 19:03:34.043966,4
29516,2018-08-07 19:03:38.074584,4
29517,2018-08-07 19:03:42.105969,4
29518,2018-08-07 19:03:46.136252,4
29519,2018-08-07 19:03:50.166606,4
29520,2018-08-07 19:03:54.196906,3
29521,2018-08-07 19:03:58.226584,4
29522,2018-08-07 19:04:02.257639,4
29523,2018-08-07 19:04:06.286802,4
29524,2018-08-07 19:04:10.317462,4
29525,2018-08-07 19:04:14.346959,4
29526,2018-08-07 19:04:18.378877,4
29527,2018-08-07 19:04:22.410727,3
29528,2018-08-07 19:04:26.441184,4
29529,2018-08-07 19:04:30.472394,4
29530,2018-08-07 19:04:34.502376,4
29531,2018-08-07 19:04:38.532304,4
29532,2018-08-07 19:04:42.562501,4
29533,2018-08-07 19:04:46.593465,4
29534,2018-08-07 19:04:50.622971,4
29535,2018-08-07 19:04:54.652888,3
29536,2018-08-07 19:04:58.683090,4
29537,2018-08-07 19:05:02.713923,4
29538,2018-08-07 19:05:06.744198,4
-1,2018-08-07 19:05:10.744198,0
