,timestamp,pulse
0,2018-08-10 11:00:12.041538,0
43656,2018-08-10 11:00:16.041538,5
43657,2018-08-10 11:00:20.072151,5
43658,2018-08-10 11:00:24.102939,4
43659,2018-08-10 11:00:28.133215,4
43660,2018-08-10 11:00:32.164459,3
43661,2018-08-10 11:00:36.194314,4
43662,2018-08-10 11:00:40.224097,4
43663,2018-08-10 11:00:44.253786,4
43664,2018-08-10 11:00:48.284450,3
43665,2018-08-10 11:00:52.314901,4
43666,2018-08-10 11:00:56.345378,4
43667,2018-08-10 11:01:00.376546,4
43668,2018-08-10 11:01:04.407879,3
43669,2018-08-10 11:01:08.437932,4
43670,2018-08-10 11:01:12.468713,4
43671,2018-08-10 11:01:16.500447,4
43672,2018-08-10 11:01:20.529974,3
43673,2018-08-10 11:01:24.560354,4
43674,2018-08-10 11:01:28.591656,4
43675,2018-08-10 11:01:32.622463,4
43676,2018-08-10 11:01:36.652755,4
43677,2018-08-10 11:01:40.683530,3
43678,2018-08-10 11:01:44.713762,4
43679,2018-08-10 11:01:48.744373,4
43680,2018-08-10 11:01:52.774501,4
43681,2018-08-10 11:01:56.805120,4
43682,2018-08-10 11:02:00.834943,3
43683,2018-08-10 11:02:04.865900,4
43684,2018-08-10 11:02:08.896307,4
43685,2018-08-10 11:02:12.926252,4
43686,2018-08-10 11:02:16.956471,4
43687,2018-08-10 11:02:20.987768,4
43688,2018-08-10 11:02:25.018326,3
43689,2018-08-10 11:02:29.048160,4
43690,2018-08-10 11:02:33.079146,4
43691,2018-08-10 11:02:37.109461,4
43692,2018-08-10 11:02:41.139155,4
43693,2018-08-10 11:02:45.170027,3
43694,2018-08-10 11:02:49.200014,4
43695,2018-08-10 11:02:53.230322,4
43696,2018-08-10 11:02:57.261200,4
43697,2018-08-10 11:03:01.292790,4
43698,2018-08-10 11:03:05.323036,4
43699,2018-08-10 11:03:09.354222,3
43700,2018-08-10 11:03:13.384092,4
43701,2018-08-10 11:03:17.413951,4
43702,2018-08-10 11:03:21.443678,4
43703,2018-08-10 11:03:25.473879,4
43704,2018-08-10 11:03:29.504236,4
43705,2018-08-10 11:03:33.534158,3
43706,2018-08-10 11:03:37.564275,4
43707,2018-08-10 11:03:41.593600,4
43708,2018-08-10 11:03:45.624646,4
43709,2018-08-10 11:03:49.655320,4
43710,2018-08-10 11:03:53.685471,4
43711,2018-08-10 11:03:57.716175,3
43712,2018-08-10 11:04:01.746169,4
43713,2018-08-10 11:04:05.775947,4
43714,2018-08-10 11:04:09.806047,4
43715,2018-08-10 11:04:13.837131,4
43716,2018-08-10 11:04:17.868160,3
43717,2018-08-10 11:04:21.898609,4
43718,2018-08-10 11:04:25.929131,4
43719,2018-08-10 11:04:29.959505,4
43720,2018-08-10 11:04:33.990156,4
43721,2018-08-10 11:04:38.020020,4
43722,2018-08-10 11:04:42.049964,3
43723,2018-08-10 11:04:46.079604,4
43724,2018-08-10 11:04:50.109203,4
43725,2018-08-10 11:04:54.139247,4
43726,2018-08-10 11:04:58.170361,4
43727,2018-08-10 11:05:02.201097,3
43728,2018-08-10 11:05:06.230788,4
43729,2018-08-10 11:05:10.261338,4
43730,2018-08-10 11:05:14.291320,3
-1,2018-08-10 11:05:18.291320,0
