,timestamp,pulse
0,2018-08-11 23:00:12.608564,0
75856,2018-08-11 23:00:16.608564,3
75857,2018-08-11 23:00:20.638341,6
75858,2018-08-11 23:00:24.669617,4
75859,2018-08-11 23:00:28.699414,4
75860,2018-08-11 23:00:32.729841,4
75861,2018-08-11 23:00:36.759765,4
75862,2018-08-11 23:00:40.789855,4
75863,2018-08-11 23:00:44.819430,3
75864,2018-08-11 23:00:48.848920,4
75865,2018-08-11 23:00:52.879643,4
75866,2018-08-11 23:00:56.910277,4
75867,2018-08-11 23:01:00.941187,4
75868,2018-08-11 23:01:04.971942,4
75869,2018-08-11 23:01:09.002416,3
75870,2018-08-11 23:01:13.033600,4
75871,2018-08-11 23:01:17.063487,4
75872,2018-08-11 23:01:21.093647,4
75873,2018-08-11 23:01:25.123795,4
75874,2018-08-11 23:01:29.154903,3
75875,2018-08-11 23:01:33.186030,4
75876,2018-08-11 23:01:37.216484,4
75877,2018-08-11 23:01:41.246384,4
75878,2018-08-11 23:01:45.276868,4
75879,2018-08-11 23:01:49.306408,4
75880,2018-08-11 23:01:53.337299,3
75881,2018-08-11 23:01:57.367186,4
75882,2018-08-11 23:02:01.398357,4
75883,2018-08-11 23:02:05.429666,4
75884,2018-08-11 23:02:09.461009,4
75885,2018-08-11 23:02:13.491399,4
75886,2018-08-11 23:02:17.522168,3
75887,2018-08-11 23:02:21.551418,4
75888,2018-08-11 23:02:25.580955,4
75889,2018-08-11 23:02:29.610623,4
75890,2018-08-11 23:02:33.641362,4
75891,2018-08-11 23:02:37.671104,4
75892,2018-08-11 23:02:41.702347,3
75893,2018-08-11 23:02:45.732104,4
75894,2018-08-11 23:02:49.762704,4
75895,2018-08-11 23:02:53.793357,4
75896,2018-08-11 23:02:57.823179,4
75897,2018-08-11 23:03:01.854093,4
75898,2018-08-11 23:03:05.884665,4
75899,2018-08-11 23:03:09.914506,3
75900,2018-08-11 23:03:13.945474,4
75901,2018-08-11 23:03:17.976157,4
75902,2018-08-11 23:03:22.007392,4
75903,2018-08-11 23:03:26.038252,4
75904,2018-08-11 23:03:30.069727,4
75905,2018-08-11 23:03:34.101327,4
75906,2018-08-11 23:03:38.132609,3
75907,2018-08-11 23:03:42.162734,4
75908,2018-08-11 23:03:46.192977,4
75909,2018-08-11 23:03:50.223253,4
75910,2018-08-11 23:03:54.254360,4
75911,2018-08-11 23:03:58.285332,4
75912,2018-08-11 23:04:02.315452,3
75913,2018-08-11 23:04:06.346798,4
75914,2018-08-11 23:04:10.377984,4
75915,2018-08-11 23:04:14.408625,4
75916,2018-08-11 23:04:18.438743,4
75917,2018-08-11 23:04:22.470429,4
75918,2018-08-11 23:04:26.501002,4
75919,2018-08-11 23:04:30.530492,3
75920,2018-08-11 23:04:34.560089,4
75921,2018-08-11 23:04:38.590609,4
75922,2018-08-11 23:04:42.620480,4
75923,2018-08-11 23:04:46.651388,4
75924,2018-08-11 23:04:50.681232,4
75925,2018-08-11 23:04:54.710999,3
75926,2018-08-11 23:04:58.741285,4
75927,2018-08-11 23:05:02.771546,4
75928,2018-08-11 23:05:06.801718,4
75929,2018-08-11 23:05:10.832797,4
75930,2018-08-11 23:05:14.864188,3
-1,2018-08-11 23:05:18.864188,0
