,timestamp,pulse
0,2018-08-09 11:00:11.375102,0
22198,2018-08-09 11:00:15.375102,5
22199,2018-08-09 11:00:19.405587,4
22200,2018-08-09 11:00:23.435102,3
22201,2018-08-09 11:00:27.465220,4
22202,2018-08-09 11:00:31.495015,4
22203,2018-08-09 11:00:35.525989,4
22204,2018-08-09 11:00:39.557169,4
22205,2018-08-09 11:00:43.587161,3
22206,2018-08-09 11:00:47.616910,3
22207,2018-08-09 11:00:51.647323,4
22208,2018-08-09 11:00:55.678680,4
22209,2018-08-09 11:00:59.708374,4
22210,2018-08-09 11:01:03.738724,3
22211,2018-08-09 11:01:07.770199,4
22212,2018-08-09 11:01:11.800583,4
22213,2018-08-09 11:01:15.831559,4
22214,2018-08-09 11:01:19.861922,3
22215,2018-08-09 11:01:23.891956,3
22216,2018-08-09 11:01:27.922572,4
22217,2018-08-09 11:01:31.952421,4
22218,2018-08-09 11:01:35.983448,4
22219,2018-08-09 11:01:40.013865,4
22220,2018-08-09 11:01:44.044043,3
22221,2018-08-09 11:01:48.081987,4
22222,2018-08-09 11:01:52.112741,4
22223,2018-08-09 11:01:56.143886,4
22224,2018-08-09 11:02:00.174834,4
22225,2018-08-09 11:02:04.204592,4
22226,2018-08-09 11:02:08.235697,3
22227,2018-08-09 11:02:12.266910,3
22228,2018-08-09 11:02:16.297877,4
22229,2018-08-09 11:02:20.328158,4
22230,2018-08-09 11:02:24.357743,4
22231,2018-08-09 11:02:28.387574,4
22232,2018-08-09 11:02:32.417827,3
22233,2018-08-09 11:02:36.448494,3
22234,2018-08-09 11:02:40.478345,4
22235,2018-08-09 11:02:44.509043,4
22236,2018-08-09 11:02:48.538745,4
22237,2018-08-09 11:02:52.569461,4
22238,2018-08-09 11:02:56.599581,3
22239,2018-08-09 11:03:00.629652,4
22240,2018-08-09 11:03:04.660284,4
22241,2018-08-09 11:03:08.690186,4
22242,2018-08-09 11:03:12.720912,4
22243,2018-08-09 11:03:16.751703,4
22244,2018-08-09 11:03:20.782658,3
22245,2018-08-09 11:03:24.812543,4
22246,2018-08-09 11:03:28.844219,4
22247,2018-08-09 11:03:32.875848,4
22248,2018-08-09 11:03:36.905564,4
22249,2018-08-09 11:03:40.936553,3
22250,2018-08-09 11:03:44.967013,4
22251,2018-08-09 11:03:48.998171,4
22252,2018-08-09 11:03:53.029323,4
22253,2018-08-09 11:03:57.059940,4
22254,2018-08-09 11:04:01.091823,3
22255,2018-08-09 11:04:05.121158,3
22256,2018-08-09 11:04:09.151057,4
22257,2018-08-09 11:04:13.180696,4
22258,2018-08-09 11:04:17.211065,4
22259,2018-08-09 11:04:21.241677,4
22260,2018-08-09 11:04:25.272566,3
22261,2018-08-09 11:04:29.303566,4
22262,2018-08-09 11:04:33.332679,4
22263,2018-08-09 11:04:37.362800,4
22264,2018-08-09 11:04:41.392928,4
22265,2018-08-09 11:04:45.422536,3
22266,2018-08-09 11:04:49.452317,4
22267,2018-08-09 11:04:53.481869,4
22268,2018-08-09 11:04:57.511984,4
22269,2018-08-09 11:05:01.541819,4
22270,2018-08-09 11:05:05.571313,3
22271,2018-08-09 11:05:09.602262,3
22272,2018-08-09 11:05:13.634275,3
-1,2018-08-09 11:05:17.634275,0
