,timestamp,pulse
0,2018-07-08 00:29:53.871556,0
30420,2018-07-08 00:29:57.871556,36
30421,2018-07-08 00:30:01.923274,42
30422,2018-07-08 00:30:05.975894,39
30423,2018-07-08 00:30:10.028089,35
30424,2018-07-08 00:30:14.080121,32
30425,2018-07-08 00:30:18.132453,32
30426,2018-07-08 00:30:22.183464,32
30427,2018-07-08 00:30:26.235137,33
30428,2018-07-08 00:30:30.286432,32
30429,2018-07-08 00:30:34.338994,32
30430,2018-07-08 00:30:38.390128,33
30431,2018-07-08 00:30:42.443157,32
30432,2018-07-08 00:30:46.496278,32
30433,2018-07-08 00:30:50.549002,32
30434,2018-07-08 00:30:54.602853,33
30435,2018-07-08 00:30:58.654657,32
30436,2018-07-08 00:31:02.707556,32
30437,2018-07-08 00:31:06.759138,32
30438,2018-07-08 00:31:10.811694,32
30439,2018-07-08 00:31:14.863780,33
30440,2018-07-08 00:31:18.916597,33
30441,2018-07-08 00:31:22.968976,33
30442,2018-07-08 00:31:27.022088,33
30443,2018-07-08 00:31:31.074721,32
30444,2018-07-08 00:31:35.128103,32
30445,2018-07-08 00:31:39.179815,32
30446,2018-07-08 00:31:43.231257,32
30447,2018-07-08 00:31:47.283461,32
30448,2018-07-08 00:31:51.334670,33
30449,2018-07-08 00:31:55.387165,33
30450,2018-07-08 00:31:59.438466,32
30451,2018-07-08 00:32:03.491021,32
30452,2018-07-08 00:32:07.543558,32
30453,2018-07-08 00:32:11.596327,33
30454,2018-07-08 00:32:15.647473,32
30455,2018-07-08 00:32:19.699667,32
30456,2018-07-08 00:32:23.751584,32
30457,2018-07-08 00:32:27.802728,33
30458,2018-07-08 00:32:31.854689,33
30459,2018-07-08 00:32:35.906750,33
30460,2018-07-08 00:32:39.958669,32
30461,2018-07-08 00:32:44.011226,32
30462,2018-07-08 00:32:48.062748,32
30463,2018-07-08 00:32:52.114166,32
30464,2018-07-08 00:32:56.166625,32
30465,2018-07-08 00:33:00.218314,32
30466,2018-07-08 00:33:04.270778,32
30467,2018-07-08 00:33:08.323551,32
