,timestamp,pulse
0,2018-08-11 15:00:13.170191,0
68698,2018-08-11 15:00:17.170191,5
68699,2018-08-11 15:00:21.201261,5
68700,2018-08-11 15:00:25.230915,4
68701,2018-08-11 15:00:29.261310,4
68702,2018-08-11 15:00:33.291526,4
68703,2018-08-11 15:00:37.322183,4
68704,2018-08-11 15:00:41.351594,3
68705,2018-08-11 15:00:45.381966,4
68706,2018-08-11 15:00:49.412476,4
68707,2018-08-11 15:00:53.443612,4
68708,2018-08-11 15:00:57.475248,4
68709,2018-08-11 15:01:01.505487,3
68710,2018-08-11 15:01:05.535401,4
68711,2018-08-11 15:01:09.565932,4
68712,2018-08-11 15:01:13.596869,4
68713,2018-08-11 15:01:17.627777,3
68714,2018-08-11 15:01:21.659047,4
68715,2018-08-11 15:01:25.688775,4
68716,2018-08-11 15:01:29.719406,4
68717,2018-08-11 15:01:33.749353,3
68718,2018-08-11 15:01:37.778738,3
68719,2018-08-11 15:01:41.807996,4
68720,2018-08-11 15:01:45.840204,4
68721,2018-08-11 15:01:49.870728,4
68722,2018-08-11 15:01:53.900912,3
68723,2018-08-11 15:01:57.931141,3
68724,2018-08-11 15:02:01.961553,4
68725,2018-08-11 15:02:05.992078,4
68726,2018-08-11 15:02:10.022526,4
68727,2018-08-11 15:02:14.053444,4
68728,2018-08-11 15:02:18.084886,3
68729,2018-08-11 15:02:22.115299,4
68730,2018-08-11 15:02:26.145613,4
68731,2018-08-11 15:02:30.176788,4
68732,2018-08-11 15:02:34.207567,4
68733,2018-08-11 15:02:38.237235,3
68734,2018-08-11 15:02:42.266881,4
68735,2018-08-11 15:02:46.297134,4
68736,2018-08-11 15:02:50.327530,4
68737,2018-08-11 15:02:54.358935,4
68738,2018-08-11 15:02:58.389247,3
68739,2018-08-11 15:03:02.420126,4
68740,2018-08-11 15:03:06.449676,4
68741,2018-08-11 15:03:10.481041,4
68742,2018-08-11 15:03:14.511224,4
68743,2018-08-11 15:03:18.542213,3
68744,2018-08-11 15:03:22.573239,4
68745,2018-08-11 15:03:26.602710,4
68746,2018-08-11 15:03:30.632679,4
68747,2018-08-11 15:03:34.662858,4
68748,2018-08-11 15:03:38.693746,3
68749,2018-08-11 15:03:42.723872,4
68750,2018-08-11 15:03:46.753539,4
68751,2018-08-11 15:03:50.784591,4
68752,2018-08-11 15:03:54.814952,3
68753,2018-08-11 15:03:58.845005,3
68754,2018-08-11 15:04:02.875090,4
68755,2018-08-11 15:04:06.905732,4
68756,2018-08-11 15:04:10.936792,4
68757,2018-08-11 15:04:14.966739,3
68758,2018-08-11 15:04:18.997057,4
68759,2018-08-11 15:04:23.027197,4
68760,2018-08-11 15:04:27.058038,4
68761,2018-08-11 15:04:31.088303,3
68762,2018-08-11 15:04:35.118129,3
68763,2018-08-11 15:04:39.148433,4
68764,2018-08-11 15:04:43.179078,4
68765,2018-08-11 15:04:47.208866,4
68766,2018-08-11 15:04:51.239673,3
68767,2018-08-11 15:04:55.270689,4
68768,2018-08-11 15:04:59.301502,4
68769,2018-08-11 15:05:03.332635,4
68770,2018-08-11 15:05:07.363089,4
68771,2018-08-11 15:05:11.394361,3
68772,2018-08-11 15:05:15.422587,3
-1,2018-08-11 15:05:19.422587,0
