,timestamp,pulse
0,2018-08-08 11:00:10.947049,0
730,2018-08-08 11:00:14.947049,5
731,2018-08-08 11:00:18.977559,4
732,2018-08-08 11:00:23.008128,4
733,2018-08-08 11:00:27.038817,4
734,2018-08-08 11:00:31.069200,4
735,2018-08-08 11:00:35.099834,4
736,2018-08-08 11:00:39.130360,4
737,2018-08-08 11:00:43.161103,3
738,2018-08-08 11:00:47.191047,4
739,2018-08-08 11:00:51.221635,4
740,2018-08-08 11:00:55.252541,4
741,2018-08-08 11:00:59.283809,4
742,2018-08-08 11:01:03.314999,3
743,2018-08-08 11:01:07.345756,4
744,2018-08-08 11:01:11.375349,4
745,2018-08-08 11:01:15.406233,4
746,2018-08-08 11:01:19.437186,4
747,2018-08-08 11:01:23.467250,3
748,2018-08-08 11:01:27.497756,4
749,2018-08-08 11:01:31.539852,4
750,2018-08-08 11:01:35.569978,4
751,2018-08-08 11:01:39.599688,4
752,2018-08-08 11:01:43.630986,3
753,2018-08-08 11:01:47.660492,4
754,2018-08-08 11:01:51.691071,4
755,2018-08-08 11:01:55.721990,4
756,2018-08-08 11:01:59.752332,4
757,2018-08-08 11:02:03.782987,4
758,2018-08-08 11:02:07.813864,3
759,2018-08-08 11:02:11.845006,4
760,2018-08-08 11:02:15.876098,4
761,2018-08-08 11:02:19.906795,4
762,2018-08-08 11:02:23.937384,4
763,2018-08-08 11:02:27.968095,3
764,2018-08-08 11:02:31.999361,4
765,2018-08-08 11:02:36.028593,4
766,2018-08-08 11:02:40.060083,4
767,2018-08-08 11:02:44.091945,4
768,2018-08-08 11:02:48.123214,3
769,2018-08-08 11:02:52.153894,3
770,2018-08-08 11:02:56.184472,4
771,2018-08-08 11:03:00.214092,4
772,2018-08-08 11:03:04.244710,4
773,2018-08-08 11:03:08.275887,4
774,2018-08-08 11:03:12.306287,3
775,2018-08-08 11:03:16.337474,4
776,2018-08-08 11:03:20.367709,4
777,2018-08-08 11:03:24.397639,4
778,2018-08-08 11:03:28.427511,4
779,2018-08-08 11:03:32.457414,3
780,2018-08-08 11:03:36.487460,3
781,2018-08-08 11:03:40.517791,4
782,2018-08-08 11:03:44.548809,4
783,2018-08-08 11:03:48.579022,4
784,2018-08-08 11:03:52.610258,3
785,2018-08-08 11:03:56.647892,3
786,2018-08-08 11:04:00.676990,4
787,2018-08-08 11:04:04.708060,4
788,2018-08-08 11:04:08.739290,4
789,2018-08-08 11:04:12.770133,4
790,2018-08-08 11:04:16.801561,3
791,2018-08-08 11:04:20.832034,4
792,2018-08-08 11:04:24.863020,4
793,2018-08-08 11:04:28.893963,4
794,2018-08-08 11:04:32.923659,4
795,2018-08-08 11:04:36.955009,3
796,2018-08-08 11:04:40.985434,3
797,2018-08-08 11:04:45.015855,4
798,2018-08-08 11:04:49.045518,4
799,2018-08-08 11:04:53.076551,4
800,2018-08-08 11:04:57.107922,4
801,2018-08-08 11:05:01.140001,3
802,2018-08-08 11:05:05.170522,4
803,2018-08-08 11:05:09.199692,4
804,2018-08-08 11:05:13.229864,3
-1,2018-08-08 11:05:17.229864,0
