CIWS Data Logger Output File
DataloggerName: 0004
SiteName: Site 0004
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-06-22 13:47:14.465579,1,10341638144,11.1712609971,5,0,0,0
2018-06-22 13:47:18.486356,2,10341638144,11.1589442815,5,0,0,0
2018-06-22 13:47:22.504075,3,10341634048,11.2082111437,4,0,0,0
2018-06-22 13:47:26.523715,4,10341634048,11.1958944282,3,0,0,0
2018-06-22 13:47:30.542465,5,10341634048,11.1835777126,3,0,0,0
2018-06-22 13:47:34.560605,6,10341634048,11.1712609971,3,0,0,0
2018-06-22 13:47:38.579601,7,10341634048,11.146627566,5,0,0,0
2018-06-22 13:47:42.598155,8,10341634048,11.1835777126,6,0,0,0
2018-06-22 13:47:46.617738,9,10341634048,11.1835777126,8,0,0,0
2018-06-22 13:47:50.635966,10,10341629952,11.1958944282,8,0,0,0
2018-06-22 13:47:54.654285,11,10341629952,11.1343108504,9,0,0,0
2018-06-22 13:47:58.672113,12,10341629952,11.146627566,9,0,0,0
2018-06-22 13:48:02.691733,13,10341629952,11.146627566,10,0,0,0
2018-06-22 13:48:06.709613,14,10341629952,11.1219941349,9,0,0,0
2018-06-22 13:48:10.728961,15,10341629952,11.1958944282,10,0,0,0
2018-06-22 13:48:14.747851,16,10341629952,11.1835777126,9,0,0,0
2018-06-22 13:48:18.765959,17,10341629952,11.1589442815,10,0,0,0
2018-06-22 13:48:22.785121,18,10341625856,11.146627566,10,0,0,0
2018-06-22 13:48:26.803484,19,10341625856,11.1096774194,10,0,0,0
2018-06-22 13:48:30.821355,20,10341625856,11.1712609971,9,0,0,0
2018-06-22 13:48:34.840582,21,10341625856,11.1589442815,10,0,0,0
2018-06-22 13:48:38.858465,22,10341625856,11.1096774194,10,0,0,0
2018-06-22 13:48:42.876073,23,10341625856,11.1343108504,9,0,0,0
2018-06-22 13:48:46.894153,24,10341625856,11.146627566,10,0,0,0
2018-06-22 13:48:50.912091,25,10341621760,11.1835777126,10,0,0,0
2018-06-22 13:48:54.929938,26,10341621760,11.1343108504,9,0,0,0
2018-06-22 13:48:58.948114,27,10341621760,11.0973607038,9,0,0,0
2018-06-22 13:49:02.967962,28,10341621760,11.1096774194,10,0,0,0
2018-06-22 13:49:06.986863,29,10341621760,11.1835777126,10,0,0,0
2018-06-22 13:49:11.005276,30,10341621760,11.0973607038,9,0,0,0
2018-06-22 13:49:15.022800,31,10341621760,11.1589442815,10,0,0,0
2018-06-22 13:49:19.040989,32,10341617664,11.1712609971,10,0,0,0
2018-06-22 13:49:23.059927,33,10341617664,11.1096774194,9,0,0,0
2018-06-22 13:49:27.076872,34,10341617664,11.1589442815,6,0,0,0
2018-06-22 13:49:31.095404,35,10341617664,11.146627566,4,0,0,0
2018-06-22 13:49:35.113860,36,10341617664,11.1343108504,4,0,0,0
2018-06-22 13:49:39.132124,37,10341617664,11.146627566,4,0,0,0
2018-06-22 13:49:43.150171,38,10341617664,11.0973607038,3,0,0,0
2018-06-22 13:49:47.168608,39,10341613568,11.1343108504,2,0,0,0
