CIWS Data Logger Output File
DataloggerName: 0004
SiteName: Site 0004
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-07-06 14:36:47.932323,1,10361237504,11.2082111437,4,0,0,0
2018-07-06 14:36:51.977024,2,10361233408,11.2082111437,3,0,0,0
2018-07-06 14:36:55.995660,3,10361233408,11.2574780059,4,0,0,0
2018-07-06 14:37:00.014898,4,10361229312,11.1958944282,3,0,0,0
2018-07-06 14:37:04.032943,5,10361229312,11.2082111437,4,0,0,0
2018-07-06 14:37:08.052219,6,10361229312,11.2697947214,3,0,0,0
2018-07-06 14:37:12.071203,7,10361229312,11.2574780059,4,0,0,0
2018-07-06 14:37:16.091252,8,10361229312,11.2082111437,4,0,0,0
2018-07-06 14:37:20.110893,9,10361229312,11.2328445748,3,0,0,0
2018-07-06 14:37:24.129203,10,10361229312,11.2205278592,4,0,0,0
2018-07-06 14:37:28.147373,11,10361225216,11.2082111437,4,0,0,0
2018-07-06 14:37:32.165935,12,10361225216,11.2574780059,3,0,0,0
2018-07-06 14:37:36.184122,13,10361225216,11.2205278592,4,0,0,0
2018-07-06 14:37:40.203045,14,10361225216,11.2328445748,3,0,0,0
2018-07-06 14:37:44.220353,15,10361225216,11.2205278592,4,0,0,0
2018-07-06 14:37:48.239192,16,10361225216,11.2205278592,4,0,0,0
2018-07-06 14:37:52.257492,17,10361225216,11.1958944282,4,0,0,0
2018-07-06 14:37:56.276164,18,10361221120,11.2205278592,3,0,0,0
2018-07-06 14:38:00.294034,19,10361221120,11.2574780059,4,0,0,0
2018-07-06 14:38:04.313480,20,10361221120,11.2697947214,3,0,0,0
2018-07-06 14:38:08.331301,21,10361221120,11.2697947214,4,0,0,0
2018-07-06 14:38:12.349433,22,10361221120,11.2082111437,4,0,0,0
2018-07-06 14:38:16.368077,23,10361221120,11.1958944282,3,0,0,0
2018-07-06 14:38:20.387070,24,10361221120,11.282111437,4,0,0,0
2018-07-06 14:38:24.404711,25,10361217024,11.1835777126,4,0,0,0
2018-07-06 14:38:28.423755,26,10361217024,11.2328445748,3,0,0,0
