CIWS Data Logger Output File
DataloggerName: 0004
SiteName: Site 0004
SiteDescription: Neptune T10 Residential Water Meter
TimeStamp,RecordNumber,Mem_Space_Available,Battery_Voltage,Water_Meter_Pulses,N/A,N/A,N/A
2018-06-29 13:31:17.081227,1,10332098560,11.1589442815,2,0,0,0
2018-06-29 13:31:21.125760,2,10332098560,11.0973607038,1,0,0,0
2018-06-29 13:31:25.145824,3,10332094464,11.146627566,2,0,0,0
2018-06-29 13:31:29.165077,4,10332094464,11.0973607038,2,0,0,0
2018-06-29 13:31:33.184438,5,10332094464,11.1343108504,2,0,0,0
2018-06-29 13:31:37.202792,6,10332094464,11.0850439883,1,0,0,0
2018-06-29 13:31:41.221194,7,10332094464,11.0973607038,2,0,0,0
2018-06-29 13:31:45.240710,8,10332094464,11.146627566,2,0,0,0
2018-06-29 13:31:49.259020,9,10332094464,11.1219941349,2,0,0,0
2018-06-29 13:31:53.278299,10,10332090368,11.1589442815,2,0,0,0
2018-06-29 13:31:57.296431,11,10332090368,11.1343108504,1,0,0,0
2018-06-29 13:32:01.315734,12,10332090368,11.146627566,2,0,0,0
2018-06-29 13:32:05.335027,13,10332090368,11.0727272727,2,0,0,0
2018-06-29 13:32:09.354797,14,10332090368,11.0850439883,2,0,0,0
2018-06-29 13:32:13.373788,15,10332090368,11.1219941349,2,0,0,0
2018-06-29 13:32:17.393194,16,10332090368,11.146627566,1,0,0,0
2018-06-29 13:32:21.411453,17,10332086272,11.1343108504,2,0,0,0
2018-06-29 13:32:25.430566,18,10332086272,11.0973607038,2,0,0,0
2018-06-29 13:32:29.449620,19,10332086272,11.146627566,2,0,0,0
2018-06-29 13:32:33.469231,20,10332086272,11.0727272727,2,0,0,0
2018-06-29 13:32:37.486917,21,10332086272,11.1219941349,2,0,0,0
2018-06-29 13:32:41.506779,22,10332086272,11.0727272727,2,0,0,0
2018-06-29 13:32:45.525106,23,10332086272,11.1096774194,2,0,0,0
2018-06-29 13:32:49.543509,24,10332082176,11.1219941349,1,0,0,0
2018-06-29 13:32:53.561041,25,10332082176,11.146627566,2,0,0,0
2018-06-29 13:32:57.578569,26,10332082176,11.0850439883,2,0,0,0
2018-06-29 13:33:01.596955,27,10332082176,11.0727272727,2,0,0,0
2018-06-29 13:33:05.615151,28,10332082176,11.1219941349,2,0,0,0
2018-06-29 13:33:09.632993,29,10332082176,11.1219941349,2,0,0,0
2018-06-29 13:33:13.651485,30,10332082176,11.146627566,2,0,0,0
2018-06-29 13:33:17.669872,31,10332082176,11.1096774194,2,0,0,0
2018-06-29 13:33:21.689379,32,10332078080,11.1096774194,2,0,0,0
2018-06-29 13:33:25.707722,33,10332078080,11.0850439883,1,0,0,0
2018-06-29 13:33:29.726051,34,10332078080,11.0480938416,2,0,0,0
2018-06-29 13:33:33.744895,35,10332078080,11.0727272727,2,0,0,0
2018-06-29 13:33:37.763358,36,10332078080,11.0973607038,2,0,0,0
2018-06-29 13:33:41.781960,37,10332078080,11.0727272727,2,0,0,0
2018-06-29 13:33:45.799915,38,10332078080,11.0727272727,2,0,0,0
2018-06-29 13:33:49.819211,39,10332073984,11.1219941349,2,0,0,0
2018-06-29 13:33:53.837352,40,10332073984,11.0604105572,2,0,0,0
2018-06-29 13:33:57.855691,41,10332073984,11.0604105572,1,0,0,0
2018-06-29 13:34:01.874253,42,10332073984,11.0480938416,2,0,0,0
2018-06-29 13:34:05.891518,43,10332073984,11.1096774194,2,0,0,0
2018-06-29 13:34:09.910083,44,10332073984,11.0604105572,2,0,0,0
2018-06-29 13:34:13.927783,45,10332073984,11.1096774194,2,0,0,0
2018-06-29 13:34:17.946916,46,10332069888,11.0604105572,2,0,0,0
2018-06-29 13:34:21.964734,47,10332069888,11.1343108504,2,0,0,0
